"stp20_nhs_code","stp20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"QUY","BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",2021-11-01,2021,"Nov","Respiratory Medicine Service",780,86
"QUY","BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",2021-11-01,2021,"Nov","Rheumatology Service",368,10
"QUY","BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",2021-11-01,2021,"Nov","Total",57435,11431
"QUY","BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",2021-11-01,2021,"Nov","Trauma and Orthopaedic Service",10924,3588
"QUY","BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE STP",2021-11-01,2021,"Nov","Urology Service",1933,266
"QVV","DORSET STP",2021-11-01,2021,"Nov","Cardiology Service",561,2
"QVV","DORSET STP",2021-11-01,2021,"Nov","Cardiothoracic Surgery Service",27,1
"QVV","DORSET STP",2021-11-01,2021,"Nov","Dermatology Service",1852,28
"QVV","DORSET STP",2021-11-01,2021,"Nov","Ear Nose and Throat Service",4816,1580
"QVV","DORSET STP",2021-11-01,2021,"Nov","Elderly Medicine Service",74,0
"QVV","DORSET STP",2021-11-01,2021,"Nov","Gastroenterology Service",1464,284
"QVV","DORSET STP",2021-11-01,2021,"Nov","General Internal Medicine Service",334,9
"QVV","DORSET STP",2021-11-01,2021,"Nov","General Surgery Service",2940,615
"QVV","DORSET STP",2021-11-01,2021,"Nov","Gynaecology Service",3584,673
"QVV","DORSET STP",2021-11-01,2021,"Nov","Neurology Service",726,2
"QVV","DORSET STP",2021-11-01,2021,"Nov","Neurosurgical Service",0,0
"QVV","DORSET STP",2021-11-01,2021,"Nov","Ophthalmology Service",3902,418
"QVV","DORSET STP",2021-11-01,2021,"Nov","Oral Surgery Service",4700,2218
"QVV","DORSET STP",2021-11-01,2021,"Nov","Other - Medical Services",649,11
"QVV","DORSET STP",2021-11-01,2021,"Nov","Other - Other Services",25,1
"QVV","DORSET STP",2021-11-01,2021,"Nov","Other - Paediatric Services",704,16
"QVV","DORSET STP",2021-11-01,2021,"Nov","Other - Surgical Services",2802,582
"QVV","DORSET STP",2021-11-01,2021,"Nov","Plastic Surgery Service",0,0
"QVV","DORSET STP",2021-11-01,2021,"Nov","Respiratory Medicine Service",156,9
"QVV","DORSET STP",2021-11-01,2021,"Nov","Rheumatology Service",657,5
"QVV","DORSET STP",2021-11-01,2021,"Nov","Total",40702,8878
"QVV","DORSET STP",2021-11-01,2021,"Nov","Trauma and Orthopaedic Service",8506,1856
"QVV","DORSET STP",2021-11-01,2021,"Nov","Urology Service",2223,568
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Cardiology Service",4241,514
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Cardiothoracic Surgery Service",44,0
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Dermatology Service",2516,5
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Ear Nose and Throat Service",4513,337
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Elderly Medicine Service",34,0
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Gastroenterology Service",3408,60
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","General Internal Medicine Service",174,1
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","General Surgery Service",2842,378
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Gynaecology Service",3266,39
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Neurology Service",1391,9
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Neurosurgical Service",841,33
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Ophthalmology Service",2087,69
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Oral Surgery Service",1333,41
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Medical Services",3752,97
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Mental Health Services",859,0
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Other Services",661,87
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Paediatric Services",2351,32
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Surgical Services",3078,376
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Plastic Surgery Service",1208,162
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Respiratory Medicine Service",884,26
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Rheumatology Service",512,4
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Total",46202,2468
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Trauma and Orthopaedic Service",4354,80
"QWE","SOUTH WEST LONDON HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Urology Service",1853,118
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Cardiology Service",1586,42
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Cardiothoracic Surgery Service",192,9
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Dermatology Service",2927,72
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Ear Nose and Throat Service",10196,2374
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Elderly Medicine Service",116,1
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Gastroenterology Service",4115,395
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","General Internal Medicine Service",88,2
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","General Surgery Service",9967,2200
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Gynaecology Service",7972,1426
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Neurology Service",2082,161
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Neurosurgical Service",329,131
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Ophthalmology Service",5855,577
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Oral Surgery Service",4457,983
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Medical Services",8234,431
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Other Services",841,121
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Paediatric Services",7943,1662
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Surgical Services",8868,1920
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Plastic Surgery Service",4766,1196
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Respiratory Medicine Service",1473,55
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Rheumatology Service",1340,15
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Total",103505,18242
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Trauma and Orthopaedic Service",13418,3150
"QWO","WEST YORKSHIRE AND HARROGATE HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Urology Service",6740,1319
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Cardiology Service",822,20
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Cardiothoracic Surgery Service",210,21
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Dermatology Service",5313,1104
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Ear Nose and Throat Service",4991,652
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Elderly Medicine Service",22,0
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Gastroenterology Service",783,45
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","General Internal Medicine Service",566,68
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","General Surgery Service",5677,1948
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Gynaecology Service",4314,716
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Neurology Service",910,52
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Neurosurgical Service",1180,105
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Ophthalmology Service",4775,533
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Oral Surgery Service",2017,430
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Other - Medical Services",2483,131
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Other - Other Services",225,83
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Other - Paediatric Services",758,31
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Other - Surgical Services",1223,190
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Plastic Surgery Service",1010,285
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Respiratory Medicine Service",563,7
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Rheumatology Service",327,5
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Total",46879,8353
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Trauma and Orthopaedic Service",5425,1048
"QWU","COVENTRY AND WARWICKSHIRE STP",2021-11-01,2021,"Nov","Urology Service",3285,879
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Cardiology Service",1174,17
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Cardiothoracic Surgery Service",2,0
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Dermatology Service",795,3
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Ear Nose and Throat Service",3670,168
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Elderly Medicine Service",30,0
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Gastroenterology Service",2433,75
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","General Internal Medicine Service",18,0
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","General Surgery Service",1598,57
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Gynaecology Service",3118,139
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Neurology Service",972,12
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Neurosurgical Service",15,0
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Ophthalmology Service",5344,235
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Oral Surgery Service",2694,95
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Medical Services",2602,180
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Mental Health Services",0,0
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Other Services",289,17
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Paediatric Services",771,20
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Other - Surgical Services",3080,97
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Plastic Surgery Service",157,5
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Respiratory Medicine Service",858,3
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Rheumatology Service",118,1
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Total",36202,1506
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Trauma and Orthopaedic Service",4736,265
"QXU","SURREY HEARTLANDS HEALTH & CARE PARTNERSHIP (STP)",2021-11-01,2021,"Nov","Urology Service",1728,117
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Cardiology Service",3573,67
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Cardiothoracic Surgery Service",557,82
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Dermatology Service",4917,145
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Ear Nose and Throat Service",12788,2248
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Elderly Medicine Service",158,1
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Gastroenterology Service",8516,596
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","General Internal Medicine Service",527,2
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","General Surgery Service",14747,3391
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Gynaecology Service",15317,1801
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Neurology Service",999,0
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Neurosurgical Service",2022,171
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Ophthalmology Service",14158,1848
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Oral Surgery Service",3798,931
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Other - Medical Services",4709,202
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Other - Mental Health Services",34,6
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Other - Other Services",1583,120
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Other - Paediatric Services",12121,785
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Other - Surgical Services",11182,2718
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Plastic Surgery Service",6162,1906
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Respiratory Medicine Service",1831,17
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Rheumatology Service",1890,79
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Total",152703,25883
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Trauma and Orthopaedic Service",21394,6425
"QYG","CHESHIRE AND MERSEYSIDE STP",2021-11-01,2021,"Nov","Urology Service",9720,2342
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Cardiology Service",2575,229
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Cardiothoracic Surgery Service",300,27
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Dermatology Service",665,11
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Ear Nose and Throat Service",4789,1292
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Elderly Medicine Service",53,3
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Gastroenterology Service",4246,483
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","General Internal Medicine Service",1417,481
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","General Surgery Service",6244,1334
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Gynaecology Service",5529,783
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Neurology Service",4490,779
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Neurosurgical Service",2926,691
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Ophthalmology Service",5813,817
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Oral Surgery Service",7823,2441
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Other - Medical Services",3877,456
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Other - Mental Health Services",11,0
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Other - Other Services",870,87
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Other - Paediatric Services",1302,42
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Other - Surgical Services",6366,1812
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Plastic Surgery Service",2179,693
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Respiratory Medicine Service",253,18
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Rheumatology Service",862,17
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Total",80413,15993
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Trauma and Orthopaedic Service",13016,2340
"QE1","LANCASHIRE AND SOUTH CUMBRIA ICS",2021-12-01,2021,"Dec","Urology Service",4807,1157
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Cardiology Service",2227,161
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Cardiothoracic Surgery Service",138,1
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Dermatology Service",1913,3
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Ear Nose and Throat Service",5520,285
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Elderly Medicine Service",102,1
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Gastroenterology Service",1452,2
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","General Internal Medicine Service",748,6
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","General Surgery Service",4191,285
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Gynaecology Service",4104,173
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Neurology Service",1644,1
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Neurosurgical Service",1322,145
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Ophthalmology Service",3878,328
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Oral Surgery Service",4392,211
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Other - Medical Services",2138,50
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Other - Mental Health Services",1,0
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Other - Other Services",1209,41
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Other - Paediatric Services",6308,737
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Other - Surgical Services",4304,552
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Plastic Surgery Service",886,71
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Respiratory Medicine Service",679,12
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Rheumatology Service",624,6
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Total",65300,5625
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Trauma and Orthopaedic Service",14960,2383
"QF7","SOUTH YORKSHIRE AND BASSETLAW STP",2021-12-01,2021,"Dec","Urology Service",2560,171
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Cardiology Service",962,94
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Cardiothoracic Surgery Service",11,1
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Dermatology Service",2031,410
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Ear Nose and Throat Service",5089,818
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Elderly Medicine Service",91,0
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Gastroenterology Service",2117,382
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","General Internal Medicine Service",61,6
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","General Surgery Service",6377,2495
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Gynaecology Service",4231,823
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Neurology Service",942,9
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Ophthalmology Service",4610,301
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Oral Surgery Service",3025,575
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Other - Medical Services",1567,86
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Other - Other Services",274,50
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Other - Paediatric Services",235,8
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Other - Surgical Services",3628,1330
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Plastic Surgery Service",165,44
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Respiratory Medicine Service",1257,349
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Rheumatology Service",818,150
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Total",49997,12074
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Trauma and Orthopaedic Service",7361,2444
"QGH","HEREFORDSHIRE AND WORCESTERSHIRE STP",2021-12-01,2021,"Dec","Urology Service",5145,1699
"QH8","MID AND SOUTH ESSEX STP",2021-12-01,2021,"Dec","Cardiology Service",2229,60
"QH8","MID AND SOUTH ESSEX STP",2021-12-01,2021,"Dec","Cardiothoracic Surgery Service",313,33
"QH8","MID AND SOUTH ESSEX STP",2021-12-01,2021,"Dec","Dermatology Service",3973,16
"QH8","MID AND SOUTH ESSEX STP",2021-12-01,2021,"Dec","Ear Nose and Throat Service",4715,596
"QH8","MID AND SOUTH ESSEX STP",2021-12-01,2021,"Dec","Elderly Medicine Service",80,0
"QH8","MID AND SOUTH ESSEX STP",2021-12-01,2021,"Dec","Gastroenterology Service",2543,59
"QH8","MID AND SOUTH ESSEX STP",2021-12-01,2021,"Dec","General Internal Medicine Service",748,37
"QH8","MID AND SOUTH ESSEX STP",2021-12-01,2021,"Dec","General Surgery Service",6269,1104
