"hb19_code","date","specialty","average_number_available_staffed_beds","average_number_occupied_beds","percent_occupied_beds"
"S08000022",2023-04-01,"Rheumatology",3.35164835164835,1.56043956043956,0.465573770491803
"S08000022",2023-07-01,"Rheumatology",5,2.23913043478261,0.447826086956522
"S08000022",2023-10-01,"Rheumatology",5,2.70652173913043,0.541304347826087
"S08000022",2024-01-01,"Rheumatology",5,2.8021978021978,0.560439560439561
"S08000022",2024-04-01,"Rheumatology",5,2.42857142857143,0.485714285714286
"S08000022",2019-04-01,"Surgery Grouping",171.802197802198,136.483516483516,0.79442241269029
"S08000022",2019-07-01,"Surgery Grouping",171.891304347826,136.336956521739,0.793157961300114
"S08000022",2019-10-01,"Surgery Grouping",156.902173913043,122.652173913043,0.781711118808452
"S08000022",2020-01-01,"Surgery Grouping",161.120879120879,121.967032967033,0.756990860728413
"S08000022",2020-04-01,"Surgery Grouping",106.604395604396,72.989010989011,0.684671683331615
"S08000022",2020-07-01,"Surgery Grouping",139.152173913043,111.413043478261,0.800656147476957
"S08000022",2020-10-01,"Surgery Grouping",148.434782608696,121.641304347826,0.819493263034564
"S08000022",2021-01-01,"Surgery Grouping",139.322222222222,117.633333333333,0.844325703804131
"S08000022",2021-04-01,"Surgery Grouping",139.659340659341,116.681318681319,0.835470926115351
"S08000022",2021-07-01,"Surgery Grouping",159.521739130435,134.271739130435,0.841714363586808
"S08000022",2021-10-01,"Surgery Grouping",156.95652173913,130.076086956522,0.828739612188366
"S08000022",2022-01-01,"Surgery Grouping",138.822222222222,126.588888888889,0.911877701296622
"S08000022",2022-04-01,"Surgery Grouping",161.824175824176,138.758241758242,0.85746299062882
"S08000022",2022-07-01,"Surgery Grouping",155.423913043478,132.184782608696,0.850479054479334
"S08000022",2022-10-01,"Surgery Grouping",160.923913043478,135.54347826087,0.842283012495779
"S08000022",2023-01-01,"Surgery Grouping",173.888888888889,141.566666666667,0.814121405750799
"S08000022",2023-04-01,"Surgery Grouping",184.582417582418,135.131868131868,0.732095016967316
"S08000022",2023-07-01,"Surgery Grouping",182.913043478261,141.695652173913,0.774661278821013
"S08000022",2023-10-01,"Surgery Grouping",184.097826086957,138.478260869565,0.7521993269174
"S08000022",2024-01-01,"Surgery Grouping",186.912087912088,146.934065934066,0.786113234170145
"S08000022",2024-04-01,"Surgery Grouping",180.384615384615,144.483516483516,0.800974718245507
"S08000022",2019-04-01,"Trauma and Orthopaedic Surgery",52.5824175824176,41.4395604395604,0.788087774294671
"S08000022",2019-07-01,"Trauma and Orthopaedic Surgery",55.3804347826087,43.5652173913044,0.786653581943082
"S08000022",2019-10-01,"Trauma and Orthopaedic Surgery",52.4347826086956,42.0326086956522,0.801616915422886
"S08000022",2020-01-01,"Trauma and Orthopaedic Surgery",52.989010989011,37.3736263736264,0.705309000414766
"S08000022",2020-04-01,"Trauma and Orthopaedic Surgery",24.5274725274725,16.4945054945055,0.672491039426523
"S08000022",2020-07-01,"Trauma and Orthopaedic Surgery",40.9347826086956,33.2717391304348,0.812798725438131
"S08000022",2020-10-01,"Trauma and Orthopaedic Surgery",43.8369565217391,35.0760869565217,0.800148772625837
"S08000022",2021-01-01,"Trauma and Orthopaedic Surgery",36.3666666666667,29.6666666666667,0.815765352887259
"S08000022",2021-04-01,"Trauma and Orthopaedic Surgery",30.3846153846154,24.4725274725275,0.805424954792043
"S08000022",2021-07-01,"Trauma and Orthopaedic Surgery",45.7608695652174,37.5434782608696,0.820427553444181
"S08000022",2021-10-01,"Trauma and Orthopaedic Surgery",48.5760869565217,40.5869565217391,0.835533676437682
"S08000022",2022-01-01,"Trauma and Orthopaedic Surgery",45.9222222222222,44.4222222222222,0.967336075489959
"S08000022",2022-04-01,"Trauma and Orthopaedic Surgery",64.2087912087912,51.6923076923077,0.805065890809516
"S08000022",2022-07-01,"Trauma and Orthopaedic Surgery",61.0869565217391,44.9239130434783,0.735409252669039
"S08000022",2022-10-01,"Trauma and Orthopaedic Surgery",69.25,51.9673913043478,0.750431643384084
"S08000022",2023-01-01,"Trauma and Orthopaedic Surgery",77.5111111111111,55.5111111111111,0.716169724770642
"S08000022",2023-04-01,"Trauma and Orthopaedic Surgery",84.989010989011,53.2747252747253,0.626842513576416
"S08000022",2023-07-01,"Trauma and Orthopaedic Surgery",78.2934782608696,49.3913043478261,0.630848257670415
"S08000022",2023-10-01,"Trauma and Orthopaedic Surgery",83.4891304347826,52.3586956521739,0.627131883869288
"S08000022",2024-01-01,"Trauma and Orthopaedic Surgery",79.3076923076923,52.4065934065934,0.660800886795067
"S08000022",2024-04-01,"Trauma and Orthopaedic Surgery",81.3956043956044,54.978021978022,0.675442149318213
"S08000022",2019-04-01,"Unspecified",22.2857142857143,0,0
"S08000022",2019-07-01,"Unspecified",23.6521739130435,0,0
"S08000022",2019-10-01,"Unspecified",22.2608695652174,0,0
"S08000022",2020-01-01,"Unspecified",21.2527472527473,0,0
"S08000022",2020-04-01,"Unspecified",57.9450549450549,0,0
"S08000022",2020-07-01,"Unspecified",55.5217391304348,0,0
"S08000022",2020-10-01,"Unspecified",33.6630434782609,0,0
"S08000022",2021-01-01,"Unspecified",65.1888888888889,0,0
"S08000022",2021-04-01,"Unspecified",41.8461538461538,0,0
"S08000022",2021-07-01,"Unspecified",20.0108695652174,0,0
"S08000022",2021-10-01,"Unspecified",27.6630434782609,0,0
"S08000022",2022-01-01,"Unspecified",13.5666666666667,0,0
"S08000022",2022-04-01,"Unspecified",9.97802197802198,0,0
"S08000022",2022-07-01,"Unspecified",7.01086956521739,0,0
"S08000022",2022-10-01,"Unspecified",6.52173913043478,0,0
"S08000022",2023-01-01,"Unspecified",5.06666666666667,0,0
"S08000022",2023-04-01,"Unspecified",8.50549450549451,0,0
"S08000022",2023-07-01,"Unspecified",7.66304347826087,0,0
"S08000022",2023-10-01,"Unspecified",9.64130434782609,0,0
"S08000022",2024-01-01,"Unspecified",6.30769230769231,0,0
"S08000022",2024-04-01,"Unspecified",4.25274725274725,0,0
"S08000022",2019-04-01,"Urology",12.5714285714286,8.40659340659341,0.668706293706294
"S08000022",2019-07-01,"Urology",9.41304347826087,6.19565217391304,0.658198614318707
"S08000022",2019-10-01,"Urology",8.26086956521739,5.04347826086957,0.610526315789474
"S08000022",2020-01-01,"Urology",9.41758241758242,5.83516483516483,0.619603267211202
"S08000022",2020-04-01,"Urology",9.47252747252747,4.15384615384615,0.438515081206497
"S08000022",2020-07-01,"Urology",9.51086956521739,5.03260869565217,0.529142857142857
"S08000022",2020-10-01,"Urology",9.5,6.44565217391304,0.678489702517163
"S08000022",2021-01-01,"Urology",7.33333333333333,5.26666666666667,0.718181818181818
"S08000022",2021-04-01,"Urology",9.63736263736264,7.17582417582418,0.744583808437856
"S08000022",2021-07-01,"Urology",8.58695652173913,6.5,0.756962025316456
"S08000022",2021-10-01,"Urology",9.58695652173913,7.66304347826087,0.799319727891156
"S08000022",2022-01-01,"Urology",7.37777777777778,5.56666666666667,0.754518072289157
"S08000022",2022-04-01,"Urology",8.34065934065934,7.27472527472527,0.872200263504611
"S08000022",2022-07-01,"Urology",5.97826086956522,5.04347826086957,0.843636363636364
"S08000022",2022-10-01,"Urology",6.51086956521739,5.90217391304348,0.906510851419032
"S08000022",2023-01-01,"Urology",7.85555555555556,7.85555555555556,1
"S08000022",2023-04-01,"Urology",5.92307692307692,5.92307692307692,1
"S08000022",2023-07-01,"Urology",6.54347826086957,6.54347826086957,1
"S08000022",2023-10-01,"Urology",7.92391304347826,7.92391304347826,1
"S08000022",2024-01-01,"Urology",6.28571428571429,6.28571428571429,1
"S08000022",2024-04-01,"Urology",6.0989010989011,6.0989010989011,1
"S08000022",2019-04-01,"Women and Newborn Grouping",43.7252747252747,21.1978021978022,0.484795174667002
"S08000022",2019-07-01,"Women and Newborn Grouping",44.7391304347826,23.4347826086957,0.523809523809524
"S08000022",2019-10-01,"Women and Newborn Grouping",43.9565217391304,25.3478260869565,0.576656775469832
"S08000022",2020-01-01,"Women and Newborn Grouping",44.3406593406593,21.8131868131868,0.491945477075589
"S08000022",2020-04-01,"Women and Newborn Grouping",46.967032967033,16.7802197802198,0.357276555919513
"S08000022",2020-07-01,"Women and Newborn Grouping",45.2826086956522,20.9565217391304,0.462794047047528
"S08000022",2020-10-01,"Women and Newborn Grouping",46.304347826087,19.5760869565217,0.422769953051643
"S08000022",2021-01-01,"Women and Newborn Grouping",46.8666666666667,20.0777777777778,0.428402086296823
"S08000022",2021-04-01,"Women and Newborn Grouping",45.3296703296703,20.8241758241758,0.459393939393939
"S08000022",2021-07-01,"Women and Newborn Grouping",44.9347826086956,21.9239130434783,0.487905176584422
"S08000022",2021-10-01,"Women and Newborn Grouping",44.6521739130435,19.945652173913,0.446689386562804
"S08000022",2022-01-01,"Women and Newborn Grouping",45.8333333333333,20.5888888888889,0.449212121212121
"S08000022",2022-04-01,"Women and Newborn Grouping",47.4945054945055,23.021978021978,0.484729291994447
"S08000022",2022-07-01,"Women and Newborn Grouping",48.5434782608696,23.5434782608696,0.48499776085983
"S08000022",2022-10-01,"Women and Newborn Grouping",46.945652173913,22.5652173913043,0.480666821023385
"S08000022",2023-01-01,"Women and Newborn Grouping",49.9666666666667,20.9555555555556,0.419390704914387
"S08000022",2023-04-01,"Women and Newborn Grouping",48.5494505494505,21.6923076923077,0.446808510638298
"S08000022",2023-07-01,"Women and Newborn Grouping",50.1195652173913,23.6630434782609,0.472131858599002
"S08000022",2023-10-01,"Women and Newborn Grouping",50.5326086956522,22.4565217391304,0.444396644439664
"S08000022",2024-01-01,"Women and Newborn Grouping",50.7912087912088,22.1098901098901,0.435309389874513
"S08000022",2024-04-01,"Women and Newborn Grouping",43.6813186813187,21.7142857142857,0.497106918238994
"S08000032",2019-04-01,"Accident & Emergency",3.07692307692308,1.17582417582418,0.382142857142857
"S08000032",2019-07-01,"Accident & Emergency",2.05434782608696,0.782608695652174,0.380952380952381
"S08000032",2019-10-01,"Accident & Emergency",1.1195652173913,0.521739130434783,0.466019417475728
"S08000032",2020-01-01,"Accident & Emergency",2.40659340659341,0.868131868131868,0.360730593607306
"S08000032",2020-04-01,"Accident & Emergency",1.64835164835165,0.351648351648352,0.213333333333333
"S08000032",2020-07-01,"Accident & Emergency",1.07608695652174,1.05434782608696,0.97979797979798
"S08000032",2020-10-01,"Accident & Emergency",2.60869565217391,2.59782608695652,0.995833333333333
"S08000032",2021-01-01,"Accident & Emergency",5.13333333333333,0.611111111111111,0.119047619047619
"S08000032",2021-04-01,"Accident & Emergency",4.68131868131868,0.494505494505495,0.105633802816901
"S08000032",2021-07-01,"Accident & Emergency",2.54347826086957,1.80434782608696,0.709401709401709
"S08000032",2021-10-01,"Accident & Emergency",1.35869565217391,0.706521739130435,0.52
"S08000032",2022-01-01,"Accident & Emergency",1.57777777777778,1.14444444444444,0.725352112676056
"S08000032",2022-04-01,"Accident & Emergency",3.48351648351648,2.57142857142857,0.738170347003155
"S08000032",2022-07-01,"Accident & Emergency",1.40217391304348,0.728260869565217,0.51937984496124
"S08000032",2022-10-01,"Accident & Emergency",1.59782608695652,1.17391304347826,0.73469387755102
"S08000032",2023-01-01,"Accident & Emergency",3.7,0.788888888888889,0.213213213213213
"S08000032",2023-04-01,"Accident & Emergency",3.69230769230769,0.417582417582418,0.113095238095238
"S08000032",2023-07-01,"Accident & Emergency",3.09782608695652,0.228260869565217,0.0736842105263158
"S08000032",2023-10-01,"Accident & Emergency",2.60869565217391,0.217391304347826,0.0833333333333333
"S08000032",2024-01-01,"Accident & Emergency",2.47252747252747,0.208791208791209,0.0844444444444444
"S08000032",2024-04-01,"Accident & Emergency",3.14285714285714,0.0989010989010989,0.0314685314685315
"S08000032",2019-04-01,"All Acute",1286.45054945055,1132.08791208791,0.880008883801584
"S08000032",2019-07-01,"All Acute",1273.38043478261,1132.10869565217,0.889057711841982
"S08000032",2019-10-01,"All Acute",1289.35869565217,1166.51086956522,0.90472176090237
"S08000032",2020-01-01,"All Acute",1347.84615384615,1110.75824175824,0.82409868410325
"S08000032",2020-04-01,"All Acute",1385.20879120879,754.857142857143,0.544941057007314
"S08000032",2020-07-01,"All Acute",1292.0652173913,957.152173913044,0.740792462353832
"S08000032",2020-10-01,"All Acute",1332.78260869565,1034.05434782609,0.775861225288706
"S08000032",2021-01-01,"All Acute",1314.28888888889,1076.73333333333,0.8192516443197
"S08000032",2021-04-01,"All Acute",1345.8021978022,1105.1978021978,0.821218604043505
"S08000032",2021-07-01,"All Acute",1305.98913043478,1122.48913043478,0.859493470716016
"S08000032",2021-10-01,"All Acute",1304.04347826087,1149.21739130435,0.881272296869269
"S08000032",2022-01-01,"All Acute",1311.68888888889,1185.75555555556,0.903991461389896
"S08000032",2022-04-01,"All Acute",1303.08791208791,1177.74725274725,0.903812583803476
"S08000032",2022-07-01,"All Acute",1318.8152173913,1209.64130434783,0.917218188261862
"S08000032",2022-10-01,"All Acute",1326.29347826087,1223.97826086957,0.922856276481532
"S08000032",2023-01-01,"All Acute",1326.38888888889,1221.58888888889,0.920988481675393
"S08000032",2023-04-01,"All Acute",1302.8021978022,1198.85714285714,0.920214246552233
"S08000032",2023-07-01,"All Acute",1339.32608695652,1185.08695652174,0.884838254151179
"S08000032",2023-10-01,"All Acute",1397.05434782609,1206.45652173913,0.863571645309619
"S08000032",2024-01-01,"All Acute",1395.7032967033,1226.28571428571,0.878614901306207
"S08000032",2024-04-01,"All Acute",1367.97802197802,1206.34065934066,0.881842134858538
"S08000032",2019-04-01,"All Specialties",2094.31868131868,1668.41758241758,0.796639784240987
"S08000032",2019-07-01,"All Specialties",2079.23913043478,1667.96739130435,0.802200846881698
"S08000032",2019-10-01,"All Specialties",2087.72826086957,1678.3152173913,0.803895434500784
"S08000032",2020-01-01,"All Specialties",2149.81318681319,1619.17582417582,0.753170477373449
"S08000032",2020-04-01,"All Specialties",2155.2967032967,1163.7032967033,0.539927191891175
"S08000032",2020-07-01,"All Specialties",2040.55434782609,1391.57608695652,0.68195982549499
"S08000032",2020-10-01,"All Specialties",2066.66304347826,1442.95652173913,0.698205992647252
"S08000032",2021-01-01,"All Specialties",2032.81111111111,1463.44444444444,0.719911671303559
"S08000032",2021-04-01,"All Specialties",2086.02197802198,1546.43956043956,0.741334260488442
"S08000032",2021-07-01,"All Specialties",2050.83695652174,1584.51086956522,0.77261669413866
"S08000032",2021-10-01,"All Specialties",2053.4347826087,1636.53260869565,0.796973257955917
"S08000032",2022-01-01,"All Specialties",2054.45555555556,1660.2,0.808097306125981
"S08000032",2022-04-01,"All Specialties",2051.87912087912,1632.07692307692,0.795405980045094
"S08000032",2022-07-01,"All Specialties",2050.30434782609,1670.96739130435,0.814985049939564
"S08000032",2022-10-01,"All Specialties",2058.6847826087,1693.33695652174,0.822533381908035
"S08000032",2023-01-01,"All Specialties",2066.46666666667,1700.18888888889,0.82275166413954
"S08000032",2023-04-01,"All Specialties",2042.17582417582,1667.85714285714,0.816705948191436
"S08000032",2023-07-01,"All Specialties",2074.91304347826,1646.64130434783,0.793595331391572
"S08000032",2023-10-01,"All Specialties",2124.40217391304,1675.63043478261,0.788753869375016
"S08000032",2024-01-01,"All Specialties",2123.54945054945,1707.7032967033,0.804174019240024
"S08000032",2024-04-01,"All Specialties",2090.0989010989,1689.82417582418,0.808490055152761
"S08000032",2019-04-01,"Anaesthetics",15.2747252747253,3.65934065934066,0.239568345323741
"S08000032",2019-07-01,"Anaesthetics",16.5434782608696,3.75,0.226675427069645
"S08000032",2019-10-01,"Anaesthetics",15.5,4.45652173913043,0.287517531556802
"S08000032",2020-01-01,"Anaesthetics",37.9340659340659,4.97802197802198,0.131228273464658
"S08000032",2020-04-01,"Anaesthetics",93.7252747252747,5.41758241758242,0.0578027904795404
"S08000032",2020-07-01,"Anaesthetics",62.6521739130435,3.8695652173913,0.0617626648160999
"S08000032",2020-10-01,"Anaesthetics",65.6413043478261,6.31521739130435,0.0962079814538831
"S08000032",2021-01-01,"Anaesthetics",44.1,5.21111111111111,0.118165784832451
"S08000032",2021-04-01,"Anaesthetics",41.010989010989,4.27472527472527,0.104233654876742
"S08000032",2021-07-01,"Anaesthetics",35.0869565217391,5.70652173913043,0.162639405204461
"S08000032",2021-10-01,"Anaesthetics",31.1847826086957,3.94565217391304,0.126524921575462
"S08000032",2022-01-01,"Anaesthetics",34.5666666666667,4.63333333333333,0.13404050144648
"S08000032",2022-04-01,"Anaesthetics",31.3076923076923,4.89010989010989,0.156195156195156
"S08000032",2022-07-01,"Anaesthetics",33.0217391304348,5.06521739130435,0.15339038841343
"S08000032",2022-10-01,"Anaesthetics",36.1521739130435,5.21739130434783,0.144317498496693
"S08000032",2023-01-01,"Anaesthetics",26.3,4.66666666666667,0.17743979721166
"S08000032",2023-04-01,"Anaesthetics",46.3186813186813,4.97802197802198,0.107473309608541
"S08000032",2023-07-01,"Anaesthetics",39.2173913043478,5.18478260869565,0.132206208425721
"S08000032",2023-10-01,"Anaesthetics",37.8695652173913,5.25,0.138633754305396
"S08000032",2024-01-01,"Anaesthetics",38.4945054945055,5.50549450549451,0.143020268341422
"S08000032",2024-04-01,"Anaesthetics",37.2087912087912,4.46153846153846,0.119905493207324
"S08000032",2019-04-01,"Cardiology",75.2857142857143,71.3406593406593,0.947598890672894
"S08000032",2019-07-01,"Cardiology",74.4021739130435,70.4565217391304,0.946968590211833
