"hsct22_name","date","year","month","specialty","waits_over_18_weeks","waits_over_52_weeks","total_waits"
"Southern",2019-03-01,2019,"Mar","Pain Management",846,225,1349
"Southern",2019-03-01,2019,"Mar","Palliative Medicine",0,0,16
"Southern",2019-03-01,2019,"Mar","Rheumatology",927,570,1695
"Southern",2019-03-01,2019,"Mar","T & O Surgery",3793,2063,5923
"Southern",2019-03-01,2019,"Mar","Thoracic Medicine",1353,693,1921
"Southern",2019-03-01,2019,"Mar","Urology",3919,2776,5491
"Southern",2019-09-01,2019,"Sep","Cardiology",1411,414,3053
"Southern",2019-09-01,2019,"Sep","Chemical Pathology",9,0,55
"Southern",2019-09-01,2019,"Sep","Clinical Oncology",0,0,28
"Southern",2019-09-01,2019,"Sep","Dermatology",1624,15,4518
"Southern",2019-09-01,2019,"Sep","ENT",4428,648,7521
"Southern",2019-09-01,2019,"Sep","Endocrinology",2,0,377
"Southern",2019-09-01,2019,"Sep","GP Other",10,0,264
"Southern",2019-09-01,2019,"Sep","Gastroenterology",1410,469,2801
"Southern",2019-09-01,2019,"Sep","General Medicine",1,0,93
"Southern",2019-09-01,2019,"Sep","General Surgery",6671,2468,12275
"Southern",2019-09-01,2019,"Sep","Genito-Urinary Medicine",0,0,17
"Southern",2019-09-01,2019,"Sep","Geriatric Medicine",209,79,446
"Southern",2019-09-01,2019,"Sep","Gynaecology",269,53,2418
"Southern",2019-09-01,2019,"Sep","Haematology (Clinical)",107,36,428
"Southern",2019-09-01,2019,"Sep","Joint Consultant Clinics",4,0,175
"Southern",2019-09-01,2019,"Sep","Learning Disability",7,0,11
"Southern",2019-09-01,2019,"Sep","Medical Oncology",0,0,5
"Southern",2019-09-01,2019,"Sep","Nephrology",1,0,70
"Southern",2019-09-01,2019,"Sep","Neurology",3261,2403,3961
"Southern",2019-09-01,2019,"Sep","Old Age Psychiatry",0,0,27
"Southern",2019-09-01,2019,"Sep","Ophthalmology",41,22,41
"Southern",2019-09-01,2019,"Sep","Oral Surgery",41,9,102
"Southern",2019-09-01,2019,"Sep","Orthodontics",58,0,113
"Southern",2019-09-01,2019,"Sep","Paediatric Dentistry",16,2,20
"Southern",2019-09-01,2019,"Sep","Paediatrics",427,0,1905
"Southern",2019-09-01,2019,"Sep","Pain Management",741,227,1272
"Southern",2019-09-01,2019,"Sep","Palliative Medicine",0,0,10
"Southern",2019-09-01,2019,"Sep","Rheumatology",1032,705,1711
"Southern",2019-09-01,2019,"Sep","T & O Surgery",4514,2478,6752
"Southern",2019-09-01,2019,"Sep","Thoracic Medicine",1380,733,1961
"Southern",2019-09-01,2019,"Sep","Urology",4077,2948,5721
"Southern",2020-12-01,2020,"Dec","Accident & Emergency",0,0,6
"Southern",2020-12-01,2020,"Dec","Anaesthetics",1,0,5
"Southern",2020-12-01,2020,"Dec","Cardiology",2803,1878,3723
"Southern",2020-12-01,2020,"Dec","Chemical Pathology",1,0,4
"Southern",2020-12-01,2020,"Dec","Clinical Oncology",0,0,46
"Southern",2020-12-01,2020,"Dec","Dermatology",4312,2289,5777
"Southern",2020-12-01,2020,"Dec","ENT",7640,5325,9053
"Southern",2020-12-01,2020,"Dec","Endocrinology",340,44,703
"Southern",2020-12-01,2020,"Dec","GP Other",181,12,364
"Southern",2020-12-01,2020,"Dec","Gastroenterology",2777,1707,4143
"Southern",2020-12-01,2020,"Dec","General Medicine",118,5,172
"Southern",2020-12-01,2020,"Dec","General Surgery",11594,7481,15257
"Southern",2020-12-01,2020,"Dec","Genito-Urinary Medicine",0,0,4
"Southern",2020-12-01,2020,"Dec","Geriatric Medicine",305,243,390
"Southern",2020-12-01,2020,"Dec","Gynaecology",1741,335,3744
"Southern",2020-12-01,2020,"Dec","Haematology (Clinical)",132,73,289
"Southern",2020-12-01,2020,"Dec","Infectious Diseases",6,2,6
"Southern",2020-12-01,2020,"Dec","Joint Consultant Clinics",0,0,1
"Southern",2020-12-01,2020,"Dec","Nephrology",20,0,66
"Southern",2020-12-01,2020,"Dec","Neurology",3682,3109,4102
"Southern",2020-12-01,2020,"Dec","Old Age Psychiatry",0,0,23
"Southern",2020-12-01,2020,"Dec","Ophthalmology",33,32,33
"Southern",2020-12-01,2020,"Dec","Oral Surgery",71,44,125
"Southern",2020-12-01,2020,"Dec","Orthodontics",67,10,124
"Southern",2020-12-01,2020,"Dec","Paediatric Dentistry",0,0,8
"Southern",2020-12-01,2020,"Dec","Paediatrics",492,85,1731
"Southern",2020-12-01,2020,"Dec","Pain Management",1181,680,1507
"Southern",2020-12-01,2020,"Dec","Palliative Medicine",0,0,3
"Southern",2020-12-01,2020,"Dec","Rheumatology",1909,1174,2457
"Southern",2020-12-01,2020,"Dec","T & O Surgery",6605,4892,8334
"Southern",2020-12-01,2020,"Dec","Thoracic Medicine",1937,1454,2292
"Southern",2020-12-01,2020,"Dec","Urology",5458,4365,6510
"Southern",2020-06-01,2020,"Jun","Anaesthetics",0,0,1
"Southern",2020-06-01,2020,"Jun","Cardiology",2685,905,3570
"Southern",2020-06-01,2020,"Jun","Chemical Pathology",5,0,13
"Southern",2020-06-01,2020,"Jun","Clinical Oncology",0,0,14
"Southern",2020-06-01,2020,"Jun","Dermatology",3707,619,4800
"Southern",2020-06-01,2020,"Jun","ENT",6731,2639,8313
"Southern",2020-06-01,2020,"Jun","Endocrinology",303,1,652
"Southern",2020-06-01,2020,"Jun","GP Other",75,0,218
"Southern",2020-06-01,2020,"Jun","Gastroenterology",2426,1080,3374
"Southern",2020-06-01,2020,"Jun","General Medicine",37,0,149
"Southern",2020-06-01,2020,"Jun","General Surgery",9551,4160,12707
"Southern",2020-06-01,2020,"Jun","Genito-Urinary Medicine",0,0,5
"Southern",2020-06-01,2020,"Jun","Geriatric Medicine",350,199,490
"Southern",2020-06-01,2020,"Jun","Gynaecology",1226,143,2672
"Southern",2020-06-01,2020,"Jun","Haematology (Clinical)",169,52,345
"Southern",2020-06-01,2020,"Jun","Infectious Diseases",5,0,7
"Southern",2020-06-01,2020,"Jun","Joint Consultant Clinics",9,1,37
"Southern",2020-06-01,2020,"Jun","Learning Disability",12,8,13
"Southern",2020-06-01,2020,"Jun","Nephrology",10,0,39
"Southern",2020-06-01,2020,"Jun","Neurology",3550,2666,3948
"Southern",2020-06-01,2020,"Jun","Old Age Psychiatry",0,0,32
"Southern",2020-06-01,2020,"Jun","Ophthalmology",30,29,31
"Southern",2020-06-01,2020,"Jun","Oral Surgery",100,25,133
"Southern",2020-06-01,2020,"Jun","Orthodontics",130,6,168
"Southern",2020-06-01,2020,"Jun","Paediatric Dentistry",5,1,8
"Southern",2020-06-01,2020,"Jun","Paediatrics",1014,22,1975
"Southern",2020-06-01,2020,"Jun","Pain Management",1005,253,1260
"Southern",2020-06-01,2020,"Jun","Palliative Medicine",0,0,9
"Southern",2020-06-01,2020,"Jun","Rheumatology",1508,965,2126
"Southern",2020-06-01,2020,"Jun","T & O Surgery",6474,3754,7616
"Southern",2020-06-01,2020,"Jun","Thoracic Medicine",1814,1018,2167
"Southern",2020-06-01,2020,"Jun","Urology",5028,3362,5985
"Southern",2020-03-01,2020,"Mar","Cardiology",1990,555,3373
"Southern",2020-03-01,2020,"Mar","Chemical Pathology",14,0,78
"Southern",2020-03-01,2020,"Mar","Clinical Oncology",0,0,20
"Southern",2020-03-01,2020,"Mar","Dermatology",2507,70,4445
"Southern",2020-03-01,2020,"Mar","ENT",4975,1329,7914
"Southern",2020-03-01,2020,"Mar","Endocrinology",60,0,455
"Southern",2020-03-01,2020,"Mar","GP Other",13,0,256
"Southern",2020-03-01,2020,"Mar","Gastroenterology",1979,837,3465
"Southern",2020-03-01,2020,"Mar","General Medicine",1,0,93
"Southern",2020-03-01,2020,"Mar","General Surgery",7390,2889,12303
"Southern",2020-03-01,2020,"Mar","Genito-Urinary Medicine",0,0,2
"Southern",2020-03-01,2020,"Mar","Geriatric Medicine",259,161,464
"Southern",2020-03-01,2020,"Mar","Gynaecology",333,71,2224
"Southern",2020-03-01,2020,"Mar","Haematology (Clinical)",171,72,395
"Southern",2020-03-01,2020,"Mar","Infectious Diseases",0,0,1
"Southern",2020-03-01,2020,"Mar","Joint Consultant Clinics",4,1,10
"Southern",2020-03-01,2020,"Mar","Learning Disability",12,3,12
"Southern",2020-03-01,2020,"Mar","Medical Oncology",0,0,5
"Southern",2020-03-01,2020,"Mar","Nephrology",4,0,41
"Southern",2020-03-01,2020,"Mar","Neurology",3268,2408,3869
"Southern",2020-03-01,2020,"Mar","Old Age Psychiatry",0,0,13
"Southern",2020-03-01,2020,"Mar","Ophthalmology",30,29,30
"Southern",2020-03-01,2020,"Mar","Oral Surgery",73,20,131
"Southern",2020-03-01,2020,"Mar","Orthodontics",86,0,161
"Southern",2020-03-01,2020,"Mar","Paediatric Dentistry",1,1,7
"Southern",2020-03-01,2020,"Mar","Paediatrics",369,9,1971
"Southern",2020-03-01,2020,"Mar","Pain Management",629,215,1146
"Southern",2020-03-01,2020,"Mar","Palliative Medicine",0,0,12
"Southern",2020-03-01,2020,"Mar","Rheumatology",1188,882,1879
"Southern",2020-03-01,2020,"Mar","T & O Surgery",5265,3037,7173
"Southern",2020-03-01,2020,"Mar","Thoracic Medicine",1424,784,1999
"Southern",2020-03-01,2020,"Mar","Urology",4311,2995,5737
"Southern",2020-09-01,2020,"Sep","Anaesthetics",0,0,5
"Southern",2020-09-01,2020,"Sep","Cardiology",2844,1452,3755
"Southern",2020-09-01,2020,"Sep","Chemical Pathology",3,0,11
"Southern",2020-09-01,2020,"Sep","Clinical Oncology",0,0,30
"Southern",2020-09-01,2020,"Sep","Dermatology",3970,1378,5507
"Southern",2020-09-01,2020,"Sep","ENT",7254,3916,8519
"Southern",2020-09-01,2020,"Sep","Endocrinology",300,6,667
"Southern",2020-09-01,2020,"Sep","GP Other",185,6,255
"Southern",2020-09-01,2020,"Sep","Gastroenterology",2515,1267,3699
"Southern",2020-09-01,2020,"Sep","General Medicine",91,0,179
"Southern",2020-09-01,2020,"Sep","General Surgery",10662,5402,13969
"Southern",2020-09-01,2020,"Sep","Genito-Urinary Medicine",0,0,6
"Southern",2020-09-01,2020,"Sep","Geriatric Medicine",331,223,476
"Southern",2020-09-01,2020,"Sep","Gynaecology",1618,256,3295
"Southern",2020-09-01,2020,"Sep","Haematology (Clinical)",156,59,370
"Southern",2020-09-01,2020,"Sep","Infectious Diseases",7,1,7
"Southern",2020-09-01,2020,"Sep","Joint Consultant Clinics",21,8,115
"Southern",2020-09-01,2020,"Sep","Learning Disability",11,8,11
"Southern",2020-09-01,2020,"Sep","Nephrology",7,0,46
"Southern",2020-09-01,2020,"Sep","Neurology",3597,2904,3995
"Southern",2020-09-01,2020,"Sep","Old Age Psychiatry",0,0,18
"Southern",2020-09-01,2020,"Sep","Ophthalmology",46,40,54
"Southern",2020-09-01,2020,"Sep","Oral Surgery",92,35,133
"Southern",2020-09-01,2020,"Sep","Orthodontics",150,36,169
"Southern",2020-09-01,2020,"Sep","Paediatric Dentistry",2,0,6
"Southern",2020-09-01,2020,"Sep","Paediatrics",816,63,1804
"Southern",2020-09-01,2020,"Sep","Pain Management",1110,431,1408
"Southern",2020-09-01,2020,"Sep","Palliative Medicine",0,0,15
"Southern",2020-09-01,2020,"Sep","Rheumatology",1717,1051,2297
"Southern",2020-09-01,2020,"Sep","T & O Surgery",6675,4406,8151
"Southern",2020-09-01,2020,"Sep","Thoracic Medicine",1898,1258,2231
"Southern",2020-09-01,2020,"Sep","Urology",5343,3842,6267
"Southern",2021-12-01,2021,"Dec","Cardiology",2932,2146,3857
"Southern",2021-12-01,2021,"Dec","Chemical Pathology",8,0,56
"Southern",2021-12-01,2021,"Dec","Clinical Oncology",0,0,37
"Southern",2021-12-01,2021,"Dec","Dermatology",5525,3383,7087
"Southern",2021-12-01,2021,"Dec","ENT",8997,7061,11031
"Southern",2021-12-01,2021,"Dec","Endocrinology",510,243,847
"Southern",2021-12-01,2021,"Dec","GP Other",248,113,414
"Southern",2021-12-01,2021,"Dec","Gastroenterology",3117,2146,4395
"Southern",2021-12-01,2021,"Dec","General Medicine",118,62,148
"Southern",2021-12-01,2021,"Dec","General Surgery",13539,9766,17325
"Southern",2021-12-01,2021,"Dec","Genito-Urinary Medicine",0,0,16
"Southern",2021-12-01,2021,"Dec","Geriatric Medicine",337,255,498
"Southern",2021-12-01,2021,"Dec","Gynaecology",3570,1663,5992
"Southern",2021-12-01,2021,"Dec","Haematology (Clinical)",128,55,332
"Southern",2021-12-01,2021,"Dec","Infectious Diseases",6,6,6
"Southern",2021-12-01,2021,"Dec","Nephrology",6,0,70
"Southern",2021-12-01,2021,"Dec","Neurology",3572,3113,4219
"Southern",2021-12-01,2021,"Dec","Old Age Psychiatry",0,0,14
"Southern",2021-12-01,2021,"Dec","Oral Surgery",118,24,201
"Southern",2021-12-01,2021,"Dec","Orthodontics",72,0,143
"Southern",2021-12-01,2021,"Dec","Other",0,0,3
"Southern",2021-12-01,2021,"Dec","Paediatric Dentistry",2,0,9
"Southern",2021-12-01,2021,"Dec","Paediatrics",719,43,2171
"Southern",2021-12-01,2021,"Dec","Pain Management",1267,791,1639
"Southern",2021-12-01,2021,"Dec","Palliative Medicine",0,0,8
"Southern",2021-12-01,2021,"Dec","Rheumatology",2601,1907,3195
"Southern",2021-12-01,2021,"Dec","T & O Surgery",8928,6954,10385
"Southern",2021-12-01,2021,"Dec","Thoracic Medicine",2355,1776,2863
"Southern",2021-12-01,2021,"Dec","Urology",6075,5036,7534
"Southern",2021-06-01,2021,"Jun","Cardiology",2991,2254,4062
"Southern",2021-06-01,2021,"Jun","Chemical Pathology",0,0,31
"Southern",2021-06-01,2021,"Jun","Clinical Oncology",0,0,37
"Southern",2021-06-01,2021,"Jun","Dermatology",4364,2821,6296
"Southern",2021-06-01,2021,"Jun","ENT",8468,6759,10294
"Southern",2021-06-01,2021,"Jun","Endocrinology",465,168,923
"Southern",2021-06-01,2021,"Jun","GP Other",116,70,264
"Southern",2021-06-01,2021,"Jun","Gastroenterology",3093,2115,4408
"Southern",2021-06-01,2021,"Jun","General Medicine",112,55,186
"Southern",2021-06-01,2021,"Jun","General Surgery",12587,9547,16512
"Southern",2021-06-01,2021,"Jun","Genito-Urinary Medicine",0,0,11
"Southern",2021-06-01,2021,"Jun","Geriatric Medicine",296,255,453
"Southern",2021-06-01,2021,"Jun","Gynaecology",2799,713,5117
"Southern",2021-06-01,2021,"Jun","Haematology (Clinical)",134,79,322
"Southern",2021-06-01,2021,"Jun","Infectious Diseases",6,6,6
"Southern",2021-06-01,2021,"Jun","Nephrology",6,0,62
"Southern",2021-06-01,2021,"Jun","Neurology",3753,3365,4397
"Southern",2021-06-01,2021,"Jun","Old Age Psychiatry",0,0,17
"Southern",2021-06-01,2021,"Jun","Ophthalmology",44,39,63
"Southern",2021-06-01,2021,"Jun","Oral Surgery",32,0,101
"Southern",2021-06-01,2021,"Jun","Orthodontics",44,0,121
"Southern",2021-06-01,2021,"Jun","Paediatric Dentistry",0,0,13
"Southern",2021-06-01,2021,"Jun","Paediatrics",445,46,1755
"Southern",2021-06-01,2021,"Jun","Pain Management",1270,813,1653
"Southern",2021-06-01,2021,"Jun","Palliative Medicine",0,0,9
"Southern",2021-06-01,2021,"Jun","Rheumatology",2273,1656,3037
"Southern",2021-06-01,2021,"Jun","T & O Surgery",8097,5939,9678
"Southern",2021-06-01,2021,"Jun","Thoracic Medicine",2149,1689,2651
"Southern",2021-06-01,2021,"Jun","Urology",5946,4985,7296
"Southern",2021-03-01,2021,"Mar","Cardiology",2871,2279,3922
"Southern",2021-03-01,2021,"Mar","Chemical Pathology",0,0,8
"Southern",2021-03-01,2021,"Mar","Clinical Oncology",0,0,26
"Southern",2021-03-01,2021,"Mar","Dermatology",4645,3058,5974
"Southern",2021-03-01,2021,"Mar","ENT",8362,6859,10027
"Southern",2021-03-01,2021,"Mar","Endocrinology",460,154,857
"Southern",2021-03-01,2021,"Mar","GP Other",195,160,362
"Southern",2021-03-01,2021,"Mar","Gastroenterology",3099,2129,4224
"Southern",2021-03-01,2021,"Mar","General Medicine",136,54,174
"Southern",2021-03-01,2021,"Mar","General Surgery",12182,9540,15736
"Southern",2021-03-01,2021,"Mar","Genito-Urinary Medicine",0,0,7
"Southern",2021-03-01,2021,"Mar","Geriatric Medicine",300,268,418
"Southern",2021-03-01,2021,"Mar","Gynaecology",2491,659,4443
"Southern",2021-03-01,2021,"Mar","Haematology (Clinical)",129,78,287
"Southern",2021-03-01,2021,"Mar","Infectious Diseases",6,6,6
"Southern",2021-03-01,2021,"Mar","Nephrology",12,0,67
"Southern",2021-03-01,2021,"Mar","Neurology",3829,3320,4351
"Southern",2021-03-01,2021,"Mar","Old Age Psychiatry",0,0,25
"Southern",2021-03-01,2021,"Mar","Ophthalmology",33,32,41
"Southern",2021-03-01,2021,"Mar","Oral Surgery",65,38,113
"Southern",2021-03-01,2021,"Mar","Orthodontics",56,14,119
"Southern",2021-03-01,2021,"Mar","Paediatric Dentistry",1,1,10
"Southern",2021-03-01,2021,"Mar","Paediatrics",450,82,1562
"Southern",2021-03-01,2021,"Mar","Pain Management",1283,898,1602
"Southern",2021-03-01,2021,"Mar","Palliative Medicine",0,0,8
"Southern",2021-03-01,2021,"Mar","Rheumatology",2120,1524,2713
"Southern",2021-03-01,2021,"Mar","T & O Surgery",7396,5746,8904
"Southern",2021-03-01,2021,"Mar","Thoracic Medicine",2082,1685,2487
"Southern",2021-03-01,2021,"Mar","Urology",5668,4868,6889
"Southern",2021-09-01,2021,"Sep","Cardiology",3074,2262,3994
"Southern",2021-09-01,2021,"Sep","Chemical Pathology",3,0,46
"Southern",2021-09-01,2021,"Sep","Clinical Oncology",0,0,31
"Southern",2021-09-01,2021,"Sep","Dermatology",4891,3126,6798
"Southern",2021-09-01,2021,"Sep","ENT",8694,6903,10702
"Southern",2021-09-01,2021,"Sep","Endocrinology",523,219,862
"Southern",2021-09-01,2021,"Sep","GP Other",165,85,343
"Southern",2021-09-01,2021,"Sep","Gastroenterology",2997,2078,4343
"Southern",2021-09-01,2021,"Sep","General Medicine",94,53,152
"Southern",2021-09-01,2021,"Sep","General Surgery",13231,9715,17174
"Southern",2021-09-01,2021,"Sep","Genito-Urinary Medicine",0,0,17
"Southern",2021-09-01,2021,"Sep","Geriatric Medicine",307,253,492
"Southern",2021-09-01,2021,"Sep","Gynaecology",3398,1266,5720
"Southern",2021-09-01,2021,"Sep","Haematology (Clinical)",120,56,371
"Southern",2021-09-01,2021,"Sep","Infectious Diseases",6,6,6
"Southern",2021-09-01,2021,"Sep","Nephrology",7,0,66
"Southern",2021-09-01,2021,"Sep","Neurology",3909,3444,4534
"Southern",2021-09-01,2021,"Sep","Old Age Psychiatry",0,0,22
"Southern",2021-09-01,2021,"Sep","Ophthalmology",29,29,30
"Southern",2021-09-01,2021,"Sep","Oral Surgery",51,6,111
"Southern",2021-09-01,2021,"Sep","Orthodontics",56,1,123
"Southern",2021-09-01,2021,"Sep","Paediatric Dentistry",1,0,13
"Southern",2021-09-01,2021,"Sep","Paediatrics",584,40,2000
"Southern",2021-09-01,2021,"Sep","Pain Management",1308,858,1660
"Southern",2021-09-01,2021,"Sep","Palliative Medicine",0,0,11
"Southern",2021-09-01,2021,"Sep","Rheumatology",2577,1831,3164
"Southern",2021-09-01,2021,"Sep","T & O Surgery",8726,6496,10209
"Southern",2021-09-01,2021,"Sep","Thoracic Medicine",2315,1761,2788
"Southern",2021-09-01,2021,"Sep","Urology",6059,5007,7393
"Southern",2022-12-01,2022,"Dec","Anaesthetics",15,0,74
"Southern",2022-12-01,2022,"Dec","Cardiology",2213,1414,3424
"Southern",2022-12-01,2022,"Dec","Chemical Pathology",16,3,72
"Southern",2022-12-01,2022,"Dec","Clinical Oncology",0,0,35
"Southern",2022-12-01,2022,"Dec","Dermatology",6227,4878,7729
"Southern",2022-12-01,2022,"Dec","ENT",9730,7125,12440
"Southern",2022-12-01,2022,"Dec","Endocrinology",807,469,1247
"Southern",2022-12-01,2022,"Dec","GP Other",177,68,458
"Southern",2022-12-01,2022,"Dec","Gastroenterology",3620,2493,5310
"Southern",2022-12-01,2022,"Dec","General Medicine",117,110,146
"Southern",2022-12-01,2022,"Dec","General Surgery",14430,10328,18938
"Southern",2022-12-01,2022,"Dec","Genito-Urinary Medicine",0,0,14
"Southern",2022-12-01,2022,"Dec","Geriatric Medicine",336,269,523
"Southern",2022-12-01,2022,"Dec","Gynaecology",6139,3644,8339
"Southern",2022-12-01,2022,"Dec","Haematology (Clinical)",264,101,649
"Southern",2022-12-01,2022,"Dec","Infectious Diseases",7,2,8
"Southern",2022-12-01,2022,"Dec","Nephrology",3,0,63
"Southern",2022-12-01,2022,"Dec","Neurology",2910,2250,3707
"Southern",2022-12-01,2022,"Dec","Old Age Psychiatry",0,0,14
"Southern",2022-12-01,2022,"Dec","Oral Surgery",228,110,281
"Southern",2022-12-01,2022,"Dec","Orthodontics",126,26,184
"Southern",2022-12-01,2022,"Dec","Paediatric Dentistry",0,0,15
"Southern",2022-12-01,2022,"Dec","Paediatrics",1249,199,2961
"Southern",2022-12-01,2022,"Dec","Pain Management",1125,616,1537
"Southern",2022-12-01,2022,"Dec","Palliative Medicine",0,0,5
"Southern",2022-12-01,2022,"Dec","Rheumatology",2970,2091,3622
"Southern",2022-12-01,2022,"Dec","T & O Surgery",9115,6826,11141
"Southern",2022-12-01,2022,"Dec","Thoracic Medicine",3139,2244,3810
"Southern",2022-12-01,2022,"Dec","Urology",4194,3574,5482
"Southern",2022-06-01,2022,"Jun","Anaesthetics",2,0,63
"Southern",2022-06-01,2022,"Jun","Cardiology",2351,1653,3387
"Southern",2022-06-01,2022,"Jun","Chemical Pathology",23,1,93
"Southern",2022-06-01,2022,"Jun","Clinical Oncology",0,0,19
"Southern",2022-06-01,2022,"Jun","Dermatology",5456,4187,7305
"Southern",2022-06-01,2022,"Jun","ENT",8582,6342,11200
"Southern",2022-06-01,2022,"Jun","Endocrinology",611,368,1017
"Southern",2022-06-01,2022,"Jun","GP Other",276,143,472
"Southern",2022-06-01,2022,"Jun","Gastroenterology",3188,2210,4876
"Southern",2022-06-01,2022,"Jun","General Medicine",118,94,144
"Southern",2022-06-01,2022,"Jun","General Surgery",13960,10115,18334
"Southern",2022-06-01,2022,"Jun","Genito-Urinary Medicine",4,0,13
"Southern",2022-06-01,2022,"Jun","Geriatric Medicine",351,262,551
"Southern",2022-06-01,2022,"Jun","Gynaecology",4882,2713,7084
"Southern",2022-06-01,2022,"Jun","Haematology (Clinical)",120,60,420
