"lhb22_code","lhb22_name","date","delay_reason","delay_count"
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Disputes between agencies",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting joint funding decision",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting palliative care home",2
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting return to existing care home placement",2
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting integrated health /social care community provision",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting completion of assessment Pharmacy",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting Social worker allocation",7
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting completion of assessment by social care",32
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting start of new home care package",48
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting reablement care package",18
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Patient / family choice related issues",3
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Patient / family refusing to move to next stage of care/ discharge",5
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Court of Protection delays",12
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting completion of arrangements prior to placement",7
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",4
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting Nursing care home manager to visit and assess (Standard 3 residential)",4
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting RH availability",7
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting specialist bed availability",2
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting extra care/supported living availability",3
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Homeless",3
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting completion of assessment Psychiatry",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Patient/ family dispute CHC outcome",1
"W11000031","Swansea Bay University Health Board",2024-07-01,"Awaiting RH availability",14
"W11000031","Swansea Bay University Health Board",2024-07-01,"Awaiting specialist bed availability",4
"W11000031","Swansea Bay University Health Board",2024-07-01,"Awaiting Mental Health bed",3
"W11000031","Swansea Bay University Health Board",2024-07-01,"No suitable abode",7
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting completion of assessment Medical",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting palliative care POC",1
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Safeguarding issues impacting discharge arrangements",1
"W11000023","Betsi Cadwaladr University Health Board",2024-07-01,"Awaiting Nursing care home manager to visit and assess (Standard 3 residential)",2
"W11000025","Hywel Dda University Health Board",2024-07-01,"Awaiting joint assessment",2
"W11000025","Hywel Dda University Health Board",2024-07-01,"Awaiting EMI residential availability",3
"W11000025","Hywel Dda University Health Board",2024-07-01,"Awaiting EMI nursing availability",8
"W11000030","Cwm Taf Morgannwg University Health Board",2024-07-01,"Awaiting Continuing Healthcare (CHC) Assessment",9
"W11000031","Swansea Bay University Health Board",2024-07-01,"Awaiting joint funding decision",2
"W11000031","Swansea Bay University Health Board",2024-07-01,"Patient / family refusing to move to next stage of care/ discharge",3
"W11000031","Swansea Bay University Health Board",2024-07-01,"Awaiting completion of arrangements prior to placement",8
"W11000029","Cardiff and Vale University Health Board",2024-07-01,"Awaiting Nursing care home manager to visit and assess (Standard 3 residential)",4
"W11000025","Hywel Dda University Health Board",2024-07-01,"Homeless",2
"W11000031","Swansea Bay University Health Board",2024-07-01,"Awaiting Social worker allocation",13
"W11000031","Swansea Bay University Health Board",2024-07-01,"Awaiting completion of assessment by social care",46
"W11000023","Betsi Cadwaladr University Health Board",2024-04-01,"Awaiting health completion of assessment/provision for equipment",9
"W11000023","Betsi Cadwaladr University Health Board",2024-04-01,"Awaiting CHC new package of care",1
"W11000023","Betsi Cadwaladr University Health Board",2024-04-01,"Awaiting funding decision FNC/CHC",5
"W11000023","Betsi Cadwaladr University Health Board",2024-04-01,"Awaiting Community Resource capacity",1
"W11000023","Betsi Cadwaladr University Health Board",2024-04-01,"Awaiting completion of assessment AHP",19
"W11000023","Betsi Cadwaladr University Health Board",2024-04-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",10
"W11000023","Betsi Cadwaladr University Health Board",2024-04-01,"Awaiting palliative care POC",2
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting joint assessment",28
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting Social worker allocation",20
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting funding decision FNC/CHC",8
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting reablement care package",9
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting specialist bed availability",6
"W11000031","Swansea Bay University Health Board",2024-04-01,"Patient / family choice related issues",3
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting start of new home care package",33
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting completion of arrangements prior to placement",10
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting health completion of assessment/provision for equipment",2
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",3
"W11000031","Swansea Bay University Health Board",2024-04-01,"Mental Capacity",4
"W11000031","Swansea Bay University Health Board",2024-04-01,"No suitable abode",4
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting RH availability",12
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting NH availability",5
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting EMI residential availability",1
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting completion of adaptations (DFG's)",4
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting completion of assessment by social care",34
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting transfer to intermediate care bedded facility",13
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting provision of telecare and /or telehealth equipment",1
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting Learning Disability bed",1
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting joint funding decision",3
"W11000031","Swansea Bay University Health Board",2024-04-01,"Homeless",2
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting Community Resource capacity",1
"W11000031","Swansea Bay University Health Board",2024-04-01,"Disputes between agencies",1
"W11000031","Swansea Bay University Health Board",2024-04-01,"Awaiting integrated health /social care community provision",1
"W11000029","Cardiff and Vale University Health Board",2024-04-01,"Homeless",1
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"No suitable abode",7
"W11000025","Hywel Dda University Health Board",2024-01-01,"Awaiting transfer to intermediate care bedded facility",2
"W11000025","Hywel Dda University Health Board",2024-01-01,"Awaiting completion of adaptations (DFG's)",1
"W11000024","Powys Teaching Health Board",2024-01-01,"Awaiting NH availability",1
"W11000025","Hywel Dda University Health Board",2024-01-01,"Awaiting completion of arrangements prior to placement",2
"W11000025","Hywel Dda University Health Board",2024-01-01,"Awaiting funding decision FNC/CHC",2
"W11000024","Powys Teaching Health Board",2024-01-01,"Mental Capacity",3
"W11000025","Hywel Dda University Health Board",2024-01-01,"Awaiting funding decision",1
"W11000024","Powys Teaching Health Board",2024-01-01,"Awaiting completion of arrangements prior to placement",1
"W11000025","Hywel Dda University Health Board",2024-01-01,"Patient / family choice related issues",4
"W11000024","Powys Teaching Health Board",2024-01-01,"Awaiting palliative care POC",1
"W11000025","Hywel Dda University Health Board",2024-01-01,"Awaiting nursing/residential home self-funding",4
"W11000025","Hywel Dda University Health Board",2024-01-01,"Awaiting restart of previous home care package",1
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Mental Capacity",9
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Homeless",2
"W11000024","Powys Teaching Health Board",2024-01-01,"Awaiting specialist bed availability",1
"W11000024","Powys Teaching Health Board",2024-01-01,"Homeless",1
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting start of new home care package",12
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting completion of arrangements prior to placement",21
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting Nursing care home manager to visit and assess (Standard 3 residential)",5
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting EMI nursing availability",3
"W11000024","Powys Teaching Health Board",2024-01-01,"Awaiting EMI residential availability",1
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Court of Protection delays",9
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Patient / family choice related issues",3
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting completion of assessment by social care",49
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting health completion of assessment/provision for equipment",6
"W11000024","Powys Teaching Health Board",2024-01-01,"Awaiting Mental Health bed",1
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting funding decision",1
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting Continuing Healthcare (CHC) Assessment",6
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting completion of assessment Nursing",6
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting Social worker allocation",18
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting joint assessment",6
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting Residential care home manager to visit and assess (Standard 3 residential)",1
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Patient / family refusing to move to next stage of care/ discharge",1
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting Community Resource capacity",1
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting transfer to intermediate care bedded facility",4
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting NH availability",2
"W11000024","Powys Teaching Health Board",2024-01-01,"Awaiting restart of previous home care package",1
"W11000029","Cardiff and Vale University Health Board",2024-01-01,"Awaiting EMI residential availability",1
