"date","hospital_code","hospital_name","specialism","daily_beds_available","daily_beds_occupied","beds_occupancy_rate"
"Jan-22","7A6ML","St Woolos other","all_specialties",36,16.809999,46.6944
"Feb-22","7A6ML","St Woolos other","all_specialties",36,17.32,48.1111
"Mar-22","7A6ML","St Woolos other","all_specialties",36,12.68,35.2222
"Apr-22","7A6ML","St Woolos other","all_specialties",37.2,11.4,30.6452
"May-22","7A6ML","St Woolos other","all_specialties",36,11.52,32
"Jun-22","7A6ML","St Woolos other","all_specialties",36,14.17,39.3611
"Jul-22","7A6ML","St Woolos other","all_specialties",36,17.23,47.8611
"Aug-22","7A6ML","St Woolos other","all_specialties",36,13.77,38.25
"Sep-22","7A6ML","St Woolos other","all_specialties",36,11.84,32.8889
"Oct-22","7A6ML","St Woolos other","all_specialties",36,15.45,42.9167
"Nov-22","7A6ML","St Woolos other","all_specialties",36,14.29,39.6944
"Dec-22","7A6ML","St Woolos other","all_specialties",36,14.55,40.4167
"Jan-23","7A6ML","St Woolos other","all_specialties",36,10.77,29.9167
"Feb-23","7A6ML","St Woolos other","all_specialties",36,9.19,25.5278
"Mar-23","7A6ML","St Woolos other","all_specialties",36,12.3,34.1667
"Jan-21","7A6ML","St Woolos other","medical_acute",8.07,0.97,12.0198
"Feb-21","7A6ML","St Woolos other","medical_acute",6.35,0,0
"Mar-21","7A6ML","St Woolos other","medical_acute",8,0.94,11.75
"Apr-21","7A6ML","St Woolos other","medical_acute",7,0,0
"May-21","7A6ML","St Woolos other","medical_acute",7,0,0
"Jun-21","7A6ML","St Woolos other","medical_acute",7,0,0
"Jul-21","7A6ML","St Woolos other","medical_acute",7.23,0,0
"Aug-21","7A6ML","St Woolos other","medical_acute",7,0,0
"Sep-21","7A6ML","St Woolos other","medical_acute",7,0,0
"Oct-21","7A6ML","St Woolos other","medical_acute",7,0,0
"Jan-21","7A6ML","St Woolos other","surgical_acute",36,26.35,73.1944
"Feb-21","7A6ML","St Woolos other","surgical_acute",32.48,24.42,75.1847
"Mar-21","7A6ML","St Woolos other","surgical_acute",36,24.1,66.9444
"Apr-21","7A6ML","St Woolos other","surgical_acute",36,22.870001,63.5278
"May-21","7A6ML","St Woolos other","surgical_acute",36,22.16,61.5556
"Jun-21","7A6ML","St Woolos other","surgical_acute",36,8.57,23.8056
"Jul-21","7A6ML","St Woolos other","surgical_acute",37.200001,20.17,54.2204
"Aug-21","7A6ML","St Woolos other","surgical_acute",35.740002,17.389999,48.657
"Sep-21","7A6ML","St Woolos other","surgical_acute",36,18.6,51.6667
"Oct-21","7A6ML","St Woolos other","surgical_acute",36,14.16,39.3333
"Nov-21","7A6ML","St Woolos other","surgical_acute",36,14.7,40.8333
"Dec-21","7A6ML","St Woolos other","surgical_acute",36,12.06,33.5
"Jan-22","7A6ML","St Woolos other","surgical_acute",36,16.809999,46.6944
"Feb-22","7A6ML","St Woolos other","surgical_acute",36,17.32,48.1111
"Mar-22","7A6ML","St Woolos other","surgical_acute",36,12.68,35.2222
"Apr-22","7A6ML","St Woolos other","surgical_acute",37.2,11.4,30.6452
"May-22","7A6ML","St Woolos other","surgical_acute",36,11.52,32
"Jun-22","7A6ML","St Woolos other","surgical_acute",36,14.17,39.3611
"Jul-22","7A6ML","St Woolos other","surgical_acute",36,17.23,47.8611
"Aug-22","7A6ML","St Woolos other","surgical_acute",36,13.77,38.25
"Sep-22","7A6ML","St Woolos other","surgical_acute",36,11.84,32.8889
"Oct-22","7A6ML","St Woolos other","surgical_acute",36,15.45,42.9167
"Nov-22","7A6ML","St Woolos other","surgical_acute",36,14.29,39.6944
"Dec-22","7A6ML","St Woolos other","surgical_acute",36,14.55,40.4167
"Jan-23","7A6ML","St Woolos other","surgical_acute",36,10.77,29.9167
"Feb-23","7A6ML","St Woolos other","surgical_acute",36,9.19,25.5278
"Mar-23","7A6ML","St Woolos other","surgical_acute",36,12.3,34.1667
"Jan-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Feb-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Mar-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Apr-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"May-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Jun-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Jul-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Aug-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Sep-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Oct-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Nov-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Dec-21","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Jan-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4.26,85.2
"Feb-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"Mar-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"Apr-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"May-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"Jun-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"Jul-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"Aug-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"Sep-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"Oct-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"Nov-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4.21,84.2
"Dec-22","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,4,80
"Jan-23","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"Feb-23","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"Mar-23","7A3GM","Swn y Nant (Learning Disabilities)","all_specialties",5,5,100
"Jan-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,20,71.4286
"Feb-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,20,71.4286
"Mar-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,22,78.5714
"Apr-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,23.6,84.2857
"May-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,24,85.7143
"Jun-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,25.200001,90
"Jul-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,22.5,80.3571
"Aug-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,23,82.1429
"Sep-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,24.5,87.5
"Oct-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,25.129999,89.75
"Nov-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,26.23,93.6786
"Dec-21","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,26.610001,95.0357
"Jan-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,26.709999,95.3929
"Feb-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,26.25,93.75
"Mar-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,26,92.8571
"Apr-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,23.45,83.75
"May-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,23.45,83.75
"Jun-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,24.9,88.9286
"Jul-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,26.52,94.7143
"Aug-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,25.5,91.0714
"Sep-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,24,85.7143
"Oct-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,23.23,82.9643
"Nov-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,21.46,76.6429
"Dec-22","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,21,75
"Jan-23","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,26,92.8571
"Feb-23","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,25.77,92.0357
"Mar-23","7A3FG","Taith Newydd (Mental Illness)","all_specialties",28,24.13,86.1786
"Jan-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,20,71.4286
"Feb-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,20,71.4286
"Mar-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,22,78.5714
"Apr-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,23.6,84.2857
"May-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,24,85.7143
"Jun-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,25.200001,90
"Jul-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,22.5,80.3571
"Aug-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,23,82.1429
"Sep-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,24.5,87.5
"Oct-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,25.129999,89.75
"Nov-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,26.23,93.6786
"Dec-21","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,26.610001,95.0357
"Jan-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,26.709999,95.3929
"Feb-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,26.25,93.75
"Mar-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,26,92.8571
"Apr-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,23.45,83.75
"May-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,23.45,83.75
"Jun-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,24.9,88.9286
"Jul-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,26.52,94.7143
"Aug-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,25.5,91.0714
"Sep-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,24,85.7143
"Oct-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,23.23,82.9643
"Nov-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,21.46,76.6429
"Dec-22","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,21,75
"Jan-23","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,26,92.8571
"Feb-23","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,25.77,92.0357
"Mar-23","7A3FG","Taith Newydd (Mental Illness)","mental_illness",28,24.13,86.1786
"Jan-21","7A1FC","Tan-y-Castell","all_specialties",10,10,100
"Feb-21","7A1FC","Tan-y-Castell","all_specialties",9.3,9.3,100
"Mar-21","7A1FC","Tan-y-Castell","all_specialties",9.7,9.7,100
"Apr-21","7A1FC","Tan-y-Castell","all_specialties",9.9,9.9,100
"May-21","7A1FC","Tan-y-Castell","all_specialties",8.6,8.6,100
"Jun-21","7A1FC","Tan-y-Castell","all_specialties",8,7.6,95
"Jul-21","7A1FC","Tan-y-Castell","all_specialties",8,7,87.5
"Aug-21","7A1FC","Tan-y-Castell","all_specialties",8,7,87.5
"Sep-21","7A1FC","Tan-y-Castell","all_specialties",8,7.6,95
"Oct-21","7A1FC","Tan-y-Castell","all_specialties",8,7.1,88.75
"Nov-21","7A1FC","Tan-y-Castell","all_specialties",8,7.7,96.25
"Dec-21","7A1FC","Tan-y-Castell","all_specialties",8,7.5,93.75
"Jan-22","7A1FC","Tan-y-Castell","all_specialties",8,6.8,85
"Feb-22","7A1FC","Tan-y-Castell","all_specialties",8,7.2,90
"Mar-22","7A1FC","Tan-y-Castell","all_specialties",8,8,100
"Apr-22","7A1FC","Tan-y-Castell","all_specialties",8,4.5,56.25
"May-22","7A1FC","Tan-y-Castell","all_specialties",8,7.5,93.75
"Jun-22","7A1FC","Tan-y-Castell","all_specialties",8,6.6,82.5
"Jul-22","7A1FC","Tan-y-Castell","all_specialties",8,6.4,80
"Aug-22","7A1FC","Tan-y-Castell","all_specialties",8,6.3,78.75
"Sep-22","7A1FC","Tan-y-Castell","all_specialties",8,4.8,60
"Oct-22","7A1FC","Tan-y-Castell","all_specialties",8,5.4,67.5
"Nov-22","7A1FC","Tan-y-Castell","all_specialties",8,5,62.5
"Dec-22","7A1FC","Tan-y-Castell","all_specialties",8,6.6,82.5
"Jan-23","7A1FC","Tan-y-Castell","all_specialties",8,7.4,92.5
"Feb-23","7A1FC","Tan-y-Castell","all_specialties",8,8,100
"Mar-23","7A1FC","Tan-y-Castell","all_specialties",8,6.8,85
"Jan-21","7A1FC","Tan-y-Castell","mental_illness",10,10,100
"Feb-21","7A1FC","Tan-y-Castell","mental_illness",9.3,9.3,100
"Mar-21","7A1FC","Tan-y-Castell","mental_illness",9.7,9.7,100
"Apr-21","7A1FC","Tan-y-Castell","mental_illness",9.9,9.9,100
"May-21","7A1FC","Tan-y-Castell","mental_illness",8.6,8.6,100
"Jun-21","7A1FC","Tan-y-Castell","mental_illness",8,7.6,95
"Jul-21","7A1FC","Tan-y-Castell","mental_illness",8,7,87.5
"Aug-21","7A1FC","Tan-y-Castell","mental_illness",8,7,87.5
"Sep-21","7A1FC","Tan-y-Castell","mental_illness",8,7.6,95
"Oct-21","7A1FC","Tan-y-Castell","mental_illness",8,7.1,88.75
"Nov-21","7A1FC","Tan-y-Castell","mental_illness",8,7.7,96.25
"Dec-21","7A1FC","Tan-y-Castell","mental_illness",8,7.5,93.75
"Jan-22","7A1FC","Tan-y-Castell","mental_illness",8,6.8,85
"Feb-22","7A1FC","Tan-y-Castell","mental_illness",8,7.2,90
"Mar-22","7A1FC","Tan-y-Castell","mental_illness",8,8,100
"Apr-22","7A1FC","Tan-y-Castell","mental_illness",8,4.5,56.25
"May-22","7A1FC","Tan-y-Castell","mental_illness",8,7.5,93.75
"Jun-22","7A1FC","Tan-y-Castell","mental_illness",8,6.6,82.5
"Jul-22","7A1FC","Tan-y-Castell","mental_illness",8,6.4,80
"Aug-22","7A1FC","Tan-y-Castell","mental_illness",8,6.3,78.75
"Sep-22","7A1FC","Tan-y-Castell","mental_illness",8,4.8,60
"Oct-22","7A1FC","Tan-y-Castell","mental_illness",8,5.4,67.5
"Nov-22","7A1FC","Tan-y-Castell","mental_illness",8,5,62.5
"Dec-22","7A1FC","Tan-y-Castell","mental_illness",8,6.6,82.5
"Jan-23","7A1FC","Tan-y-Castell","mental_illness",8,7.4,92.5
"Feb-23","7A1FC","Tan-y-Castell","mental_illness",8,8,100
"Mar-23","7A1FC","Tan-y-Castell","mental_illness",8,6.8,85
"Mar-21","7A4CH","The Barry Hospital","all_specialties",46,21.78,47.3478
"Apr-21","7A4CH","The Barry Hospital","all_specialties",45.999999,20.63,44.8478
"Jun-22","7A4CH","The Barry Hospital","all_specialties",23,22.83,99.2609
"Jul-22","7A4CH","The Barry Hospital","all_specialties",23,22.97,99.8696
"Aug-22","7A4CH","The Barry Hospital","all_specialties",22.99,22.69,98.6951
"Sep-22","7A4CH","The Barry Hospital","all_specialties",23,21.55,93.6957
"Oct-22","7A4CH","The Barry Hospital","all_specialties",23,22.1,96.087
"Nov-22","7A4CH","The Barry Hospital","all_specialties",23,21.96,95.4783
"Dec-22","7A4CH","The Barry Hospital","all_specialties",20.78,19.84,95.4764
"Mar-23","7A4CH","The Barry Hospital","all_specialties",23,22.37,97.2609
"Jan-21","7A4CH","The Barry Hospital","all_specialties",46.000001,21.550001,46.8478
"Feb-21","7A4CH","The Barry Hospital","all_specialties",46.000001,21.64,47.0435
"May-21","7A4CH","The Barry Hospital","all_specialties",23,21.03,91.4348
"Jun-21","7A4CH","The Barry Hospital","all_specialties",23,21.399999,93.0435
"Jul-21","7A4CH","The Barry Hospital","all_specialties",23,21.869999,95.087
"Aug-21","7A4CH","The Barry Hospital","all_specialties",23,21.869999,95.087
"Sep-21","7A4CH","The Barry Hospital","all_specialties",23,21.699999,94.3478
"Oct-21","7A4CH","The Barry Hospital","all_specialties",23,21.67,94.2174
"Nov-21","7A4CH","The Barry Hospital","all_specialties",23,20.340001,88.4348
"Dec-21","7A4CH","The Barry Hospital","all_specialties",23,22.260001,96.7826
"Jan-22","7A4CH","The Barry Hospital","all_specialties",23,22.029999,95.7826
"Feb-22","7A4CH","The Barry Hospital","all_specialties",22.999999,21.069999,91.6087
"Mar-22","7A4CH","The Barry Hospital","all_specialties",23,21.75,94.5652
"Apr-22","7A4CH","The Barry Hospital","all_specialties",23,22.77,99
"May-22","7A4CH","The Barry Hospital","all_specialties",23,22.87,99.4348
"Jan-23","7A4CH","The Barry Hospital","all_specialties",23,21.93,95.3478
"Feb-23","7A4CH","The Barry Hospital","all_specialties",23.07,23.07,100
"Mar-21","7A4CH","The Barry Hospital","geriatric_medicine",2.23,2.23,100
"Apr-21","7A4CH","The Barry Hospital","geriatric_medicine",3.63,3.63,100
"Jun-22","7A4CH","The Barry Hospital","geriatric_medicine",0.5,0.5,100
"Jul-22","7A4CH","The Barry Hospital","geriatric_medicine",0.68,0.68,100
"Aug-22","7A4CH","The Barry Hospital","geriatric_medicine",7.2,7.2,100
"Sep-22","7A4CH","The Barry Hospital","geriatric_medicine",16.87,16.87,100
"Oct-22","7A4CH","The Barry Hospital","geriatric_medicine",22.1,22.1,100
"Nov-22","7A4CH","The Barry Hospital","geriatric_medicine",21.96,21.96,100
"Dec-22","7A4CH","The Barry Hospital","geriatric_medicine",19.84,19.84,100
"Mar-23","7A4CH","The Barry Hospital","geriatric_medicine",1,1,100
"Mar-21","7A4CH","The Barry Hospital","medical_acute",43.77,19.55,44.6653
"Apr-21","7A4CH","The Barry Hospital","medical_acute",42.369998,17,40.1227
"Jun-22","7A4CH","The Barry Hospital","medical_acute",22.5,22.33,99.2444
"Jul-22","7A4CH","The Barry Hospital","medical_acute",22.32,22.29,99.8656
"Aug-22","7A4CH","The Barry Hospital","medical_acute",15.79,15.49,98.1001
"Sep-22","7A4CH","The Barry Hospital","medical_acute",6.13,4.68,76.3458
"Oct-22","7A4CH","The Barry Hospital","medical_acute",0.9,0,0
"Nov-22","7A4CH","The Barry Hospital","medical_acute",1.04,0,0
"Dec-22","7A4CH","The Barry Hospital","medical_acute",0.94,0,0
"Mar-23","7A4CH","The Barry Hospital","medical_acute",22,21.37,97.1364
"Jan-21","7A4CH","The Barry Hospital","medical_acute",46.000001,21.550001,46.8478
"Feb-21","7A4CH","The Barry Hospital","medical_acute",46.000001,21.64,47.0435
"May-21","7A4CH","The Barry Hospital","medical_acute",23,21.03,91.4348
"Jun-21","7A4CH","The Barry Hospital","medical_acute",23,21.399999,93.0435
"Jul-21","7A4CH","The Barry Hospital","medical_acute",23,21.869999,95.087
"Aug-21","7A4CH","The Barry Hospital","medical_acute",23,21.869999,95.087
"Sep-21","7A4CH","The Barry Hospital","medical_acute",23,21.699999,94.3478
"Oct-21","7A4CH","The Barry Hospital","medical_acute",23,21.67,94.2174
"Nov-21","7A4CH","The Barry Hospital","medical_acute",23,20.340001,88.4348
"Dec-21","7A4CH","The Barry Hospital","medical_acute",23,22.260001,96.7826
"Jan-22","7A4CH","The Barry Hospital","medical_acute",23,22.029999,95.7826
"Feb-22","7A4CH","The Barry Hospital","medical_acute",22.999999,21.069999,91.6087
"Mar-22","7A4CH","The Barry Hospital","medical_acute",23,21.75,94.5652
"Apr-22","7A4CH","The Barry Hospital","medical_acute",23,22.77,99
"May-22","7A4CH","The Barry Hospital","medical_acute",23,22.87,99.4348
"Jan-23","7A4CH","The Barry Hospital","medical_acute",23,21.93,95.3478
"Feb-23","7A4CH","The Barry Hospital","medical_acute",23.07,23.07,100
"Jan-21","7A6G9","The Grange University Hospital","all_specialties",451.229992,313.899997,69.5654
"Feb-21","7A6G9","The Grange University Hospital","all_specialties",402.630004,292.699994,72.697
"Mar-21","7A6G9","The Grange University Hospital","all_specialties",449.949998,319.919997,71.1012
"Apr-21","7A6G9","The Grange University Hospital","all_specialties",429.839998,310.109999,72.1454
"May-21","7A6G9","The Grange University Hospital","all_specialties",431.830009,318.129999,73.6702
