"nhs_region20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"South West",2022-04-01,2022,"Apr","Cardiology Service",16285,1683
"South West",2022-04-01,2022,"Apr","Cardiothoracic Surgery Service",865,189
"South West",2022-04-01,2022,"Apr","Dermatology Service",14378,1043
"South West",2022-04-01,2022,"Apr","Ear Nose and Throat Service",28770,5109
"South West",2022-04-01,2022,"Apr","Elderly Medicine Service",545,14
"South West",2022-04-01,2022,"Apr","Gastroenterology Service",17423,1820
"South West",2022-04-01,2022,"Apr","General Internal Medicine Service",1395,143
"South West",2022-04-01,2022,"Apr","General Surgery Service",15384,3562
"South West",2022-04-01,2022,"Apr","Gynaecology Service",23539,3758
"South West",2022-04-01,2022,"Apr","Neurology Service",8747,711
"South West",2022-04-01,2022,"Apr","Neurosurgical Service",3072,1252
"South West",2022-04-01,2022,"Apr","Ophthalmology Service",44212,5509
"South West",2022-04-01,2022,"Apr","Oral Surgery Service",25609,4537
"South West",2022-04-01,2022,"Apr","Other - Medical Services",15174,1364
"South West",2022-04-01,2022,"Apr","Other - Mental Health Services",15,0
"South West",2022-04-01,2022,"Apr","Other - Other Services",4200,270
"South West",2022-04-01,2022,"Apr","Other - Paediatric Services",13576,2406
"South West",2022-04-01,2022,"Apr","Other - Surgical Services",31018,7786
"South West",2022-04-01,2022,"Apr","Plastic Surgery Service",5554,1108
"South West",2022-04-01,2022,"Apr","Respiratory Medicine Service",4984,544
"South West",2022-04-01,2022,"Apr","Rheumatology Service",3583,356
"South West",2022-04-01,2022,"Apr","Total",365687,65382
"South West",2022-04-01,2022,"Apr","Trauma and Orthopaedic Service",69971,18017
"South West",2022-04-01,2022,"Apr","Urology Service",17388,4201
"East of England",2022-05-01,2022,"May","Cardiology Service",17686,1036
"East of England",2022-05-01,2022,"May","Cardiothoracic Surgery Service",861,71
"East of England",2022-05-01,2022,"May","Dermatology Service",23950,3106
"East of England",2022-05-01,2022,"May","Ear Nose and Throat Service",37530,7414
"East of England",2022-05-01,2022,"May","Elderly Medicine Service",519,17
"East of England",2022-05-01,2022,"May","Gastroenterology Service",19201,2014
"East of England",2022-05-01,2022,"May","General Internal Medicine Service",2222,195
"East of England",2022-05-01,2022,"May","General Surgery Service",37738,7115
"East of England",2022-05-01,2022,"May","Gynaecology Service",33505,6846
"East of England",2022-05-01,2022,"May","Neurology Service",6380,193
"East of England",2022-05-01,2022,"May","Neurosurgical Service",1028,250
"East of England",2022-05-01,2022,"May","Ophthalmology Service",46788,6612
"East of England",2022-05-01,2022,"May","Oral Surgery Service",17049,2912
"East of England",2022-05-01,2022,"May","Other - Medical Services",19915,2301
"East of England",2022-05-01,2022,"May","Other - Mental Health Services",63,1
"East of England",2022-05-01,2022,"May","Other - Other Services",10008,1768
"East of England",2022-05-01,2022,"May","Other - Paediatric Services",15578,2320
"East of England",2022-05-01,2022,"May","Other - Surgical Services",11870,1720
"East of England",2022-05-01,2022,"May","Plastic Surgery Service",10079,1873
"East of England",2022-05-01,2022,"May","Respiratory Medicine Service",7875,148
"East of England",2022-05-01,2022,"May","Rheumatology Service",6205,589
"East of England",2022-05-01,2022,"May","Total",423773,69787
"East of England",2022-05-01,2022,"May","Trauma and Orthopaedic Service",69425,16500
"East of England",2022-05-01,2022,"May","Urology Service",28298,4786
"London",2022-05-01,2022,"May","Cardiology Service",20243,1326
"London",2022-05-01,2022,"May","Cardiothoracic Surgery Service",1406,126
"London",2022-05-01,2022,"May","Dermatology Service",20864,1137
"London",2022-05-01,2022,"May","Ear Nose and Throat Service",40562,5590
"London",2022-05-01,2022,"May","Elderly Medicine Service",632,6
"London",2022-05-01,2022,"May","Gastroenterology Service",16088,711
"London",2022-05-01,2022,"May","General Internal Medicine Service",1669,77
"London",2022-05-01,2022,"May","General Surgery Service",35198,4720
"London",2022-05-01,2022,"May","Gynaecology Service",38464,3773
"London",2022-05-01,2022,"May","Neurology Service",14546,430
"London",2022-05-01,2022,"May","Neurosurgical Service",9396,1281
"London",2022-05-01,2022,"May","Ophthalmology Service",38152,1408
"London",2022-05-01,2022,"May","Oral Surgery Service",22390,963
"London",2022-05-01,2022,"May","Other - Medical Services",42321,3898
"London",2022-05-01,2022,"May","Other - Mental Health Services",4201,62
"London",2022-05-01,2022,"May","Other - Other Services",8018,748
"London",2022-05-01,2022,"May","Other - Paediatric Services",33987,2802
"London",2022-05-01,2022,"May","Other - Surgical Services",36275,4988
"London",2022-05-01,2022,"May","Plastic Surgery Service",8076,1671
"London",2022-05-01,2022,"May","Respiratory Medicine Service",9027,321
"London",2022-05-01,2022,"May","Rheumatology Service",7640,546
"London",2022-05-01,2022,"May","Total",489844,45567
"London",2022-05-01,2022,"May","Trauma and Orthopaedic Service",52868,5650
"London",2022-05-01,2022,"May","Urology Service",27821,3333
"Midlands",2022-05-01,2022,"May","Cardiology Service",22143,1567
"Midlands",2022-05-01,2022,"May","Cardiothoracic Surgery Service",1546,341
"Midlands",2022-05-01,2022,"May","Dermatology Service",32123,5607
"Midlands",2022-05-01,2022,"May","Ear Nose and Throat Service",67310,16438
"Midlands",2022-05-01,2022,"May","Elderly Medicine Service",685,18
"Midlands",2022-05-01,2022,"May","Gastroenterology Service",40777,7229
"Midlands",2022-05-01,2022,"May","General Internal Medicine Service",3004,195
"Midlands",2022-05-01,2022,"May","General Surgery Service",61891,17218
"Midlands",2022-05-01,2022,"May","Gynaecology Service",57137,11990
"Midlands",2022-05-01,2022,"May","Neurology Service",18382,3025
"Midlands",2022-05-01,2022,"May","Neurosurgical Service",3639,615
"Midlands",2022-05-01,2022,"May","Ophthalmology Service",68639,12287
"Midlands",2022-05-01,2022,"May","Oral Surgery Service",32574,7045
"Midlands",2022-05-01,2022,"May","Other - Medical Services",32309,2649
"Midlands",2022-05-01,2022,"May","Other - Mental Health Services",60,1
"Midlands",2022-05-01,2022,"May","Other - Other Services",5501,584
"Midlands",2022-05-01,2022,"May","Other - Paediatric Services",31351,5327
"Midlands",2022-05-01,2022,"May","Other - Surgical Services",33869,8218
"Midlands",2022-05-01,2022,"May","Plastic Surgery Service",8200,2272
"Midlands",2022-05-01,2022,"May","Respiratory Medicine Service",12043,1210
"Midlands",2022-05-01,2022,"May","Rheumatology Service",11152,873
"Midlands",2022-05-01,2022,"May","Total",710114,143678
"Midlands",2022-05-01,2022,"May","Trauma and Orthopaedic Service",121123,27716
"Midlands",2022-05-01,2022,"May","Urology Service",44656,11253
"North East and Yorkshire",2022-05-01,2022,"May","Cardiology Service",11976,600
"North East and Yorkshire",2022-05-01,2022,"May","Cardiothoracic Surgery Service",864,108
"North East and Yorkshire",2022-05-01,2022,"May","Dermatology Service",18471,2194
"North East and Yorkshire",2022-05-01,2022,"May","Ear Nose and Throat Service",35039,4809
"North East and Yorkshire",2022-05-01,2022,"May","Elderly Medicine Service",776,29
"North East and Yorkshire",2022-05-01,2022,"May","Gastroenterology Service",12559,724
"North East and Yorkshire",2022-05-01,2022,"May","General Internal Medicine Service",3084,80
"North East and Yorkshire",2022-05-01,2022,"May","General Surgery Service",37477,7092
"North East and Yorkshire",2022-05-01,2022,"May","Gynaecology Service",33555,4786
"North East and Yorkshire",2022-05-01,2022,"May","Neurology Service",9412,637
"North East and Yorkshire",2022-05-01,2022,"May","Neurosurgical Service",4529,887
"North East and Yorkshire",2022-05-01,2022,"May","Ophthalmology Service",37106,3082
"North East and Yorkshire",2022-05-01,2022,"May","Oral Surgery Service",23929,3062
"North East and Yorkshire",2022-05-01,2022,"May","Other - Medical Services",18957,879
"North East and Yorkshire",2022-05-01,2022,"May","Other - Mental Health Services",285,2
"North East and Yorkshire",2022-05-01,2022,"May","Other - Other Services",9432,875
"North East and Yorkshire",2022-05-01,2022,"May","Other - Paediatric Services",22803,2811
"North East and Yorkshire",2022-05-01,2022,"May","Other - Surgical Services",24887,4445
"North East and Yorkshire",2022-05-01,2022,"May","Plastic Surgery Service",13245,2554
"North East and Yorkshire",2022-05-01,2022,"May","Respiratory Medicine Service",6569,287
"North East and Yorkshire",2022-05-01,2022,"May","Rheumatology Service",5216,130
"North East and Yorkshire",2022-05-01,2022,"May","Total",423819,55305
"North East and Yorkshire",2022-05-01,2022,"May","Trauma and Orthopaedic Service",68635,11305
"North East and Yorkshire",2022-05-01,2022,"May","Urology Service",25013,3927
"North West",2022-05-01,2022,"May","Cardiology Service",17274,742
"North West",2022-05-01,2022,"May","Cardiothoracic Surgery Service",1576,246
"North West",2022-05-01,2022,"May","Dermatology Service",20945,3126
"North West",2022-05-01,2022,"May","Ear Nose and Throat Service",48652,11469
"North West",2022-05-01,2022,"May","Elderly Medicine Service",880,12
"North West",2022-05-01,2022,"May","Gastroenterology Service",32053,4721
"North West",2022-05-01,2022,"May","General Internal Medicine Service",3266,630
"North West",2022-05-01,2022,"May","General Surgery Service",47236,11769
"North West",2022-05-01,2022,"May","Gynaecology Service",53211,11815
"North West",2022-05-01,2022,"May","Neurology Service",15150,2229
"North West",2022-05-01,2022,"May","Neurosurgical Service",11335,2054
"North West",2022-05-01,2022,"May","Ophthalmology Service",41340,4820
"North West",2022-05-01,2022,"May","Oral Surgery Service",31715,8424
"North West",2022-05-01,2022,"May","Other - Medical Services",22018,1288
"North West",2022-05-01,2022,"May","Other - Mental Health Services",104,6
"North West",2022-05-01,2022,"May","Other - Other Services",3738,247
"North West",2022-05-01,2022,"May","Other - Paediatric Services",34553,4170
"North West",2022-05-01,2022,"May","Other - Surgical Services",37220,7860
"North West",2022-05-01,2022,"May","Plastic Surgery Service",15934,4483
"North West",2022-05-01,2022,"May","Respiratory Medicine Service",7341,201
"North West",2022-05-01,2022,"May","Rheumatology Service",6740,348
"North West",2022-05-01,2022,"May","Total",557799,102092
"North West",2022-05-01,2022,"May","Trauma and Orthopaedic Service",72601,14222
"North West",2022-05-01,2022,"May","Urology Service",32917,7210
"South East",2022-05-01,2022,"May","Cardiology Service",13856,353
"South East",2022-05-01,2022,"May","Cardiothoracic Surgery Service",498,57
"South East",2022-05-01,2022,"May","Dermatology Service",13511,529
"South East",2022-05-01,2022,"May","Ear Nose and Throat Service",38895,5676
"South East",2022-05-01,2022,"May","Elderly Medicine Service",639,10
"South East",2022-05-01,2022,"May","Gastroenterology Service",23539,1668
"South East",2022-05-01,2022,"May","General Internal Medicine Service",1384,11
"South East",2022-05-01,2022,"May","General Surgery Service",37396,6408
"South East",2022-05-01,2022,"May","Gynaecology Service",37359,5408
"South East",2022-05-01,2022,"May","Neurology Service",11522,535
"South East",2022-05-01,2022,"May","Neurosurgical Service",2030,531
"South East",2022-05-01,2022,"May","Ophthalmology Service",42561,3677
"South East",2022-05-01,2022,"May","Oral Surgery Service",19011,2039
"South East",2022-05-01,2022,"May","Other - Medical Services",18917,1640
"South East",2022-05-01,2022,"May","Other - Mental Health Services",300,24
"South East",2022-05-01,2022,"May","Other - Other Services",6138,494
"South East",2022-05-01,2022,"May","Other - Paediatric Services",13732,1247
"South East",2022-05-01,2022,"May","Other - Surgical Services",24843,4146
"South East",2022-05-01,2022,"May","Plastic Surgery Service",7591,1222
"South East",2022-05-01,2022,"May","Respiratory Medicine Service",5993,224
"South East",2022-05-01,2022,"May","Rheumatology Service",5330,100
"South East",2022-05-01,2022,"May","Total",427491,51593
"South East",2022-05-01,2022,"May","Trauma and Orthopaedic Service",73514,10617
"South East",2022-05-01,2022,"May","Urology Service",28932,4977
"South West",2022-05-01,2022,"May","Cardiology Service",17026,1936
"South West",2022-05-01,2022,"May","Cardiothoracic Surgery Service",879,201
"South West",2022-05-01,2022,"May","Dermatology Service",14578,1335
"South West",2022-05-01,2022,"May","Ear Nose and Throat Service",29230,5137
"South West",2022-05-01,2022,"May","Elderly Medicine Service",548,19
"South West",2022-05-01,2022,"May","Gastroenterology Service",17225,1915
"South West",2022-05-01,2022,"May","General Internal Medicine Service",1739,139
"South West",2022-05-01,2022,"May","General Surgery Service",15231,3412
"South West",2022-05-01,2022,"May","Gynaecology Service",24128,4073
"South West",2022-05-01,2022,"May","Neurology Service",9016,1020
"South West",2022-05-01,2022,"May","Neurosurgical Service",3037,1315
"South West",2022-05-01,2022,"May","Ophthalmology Service",42762,5679
"South West",2022-05-01,2022,"May","Oral Surgery Service",26226,4783
"South West",2022-05-01,2022,"May","Other - Medical Services",15739,1710
"South West",2022-05-01,2022,"May","Other - Mental Health Services",16,0
"South West",2022-05-01,2022,"May","Other - Other Services",4198,265
"South West",2022-05-01,2022,"May","Other - Paediatric Services",14491,2756
"South West",2022-05-01,2022,"May","Other - Surgical Services",31744,8270
"South West",2022-05-01,2022,"May","Plastic Surgery Service",5903,1153
"South West",2022-05-01,2022,"May","Respiratory Medicine Service",5316,639
"South West",2022-05-01,2022,"May","Rheumatology Service",4035,402
"South West",2022-05-01,2022,"May","Total",369803,68584
"South West",2022-05-01,2022,"May","Trauma and Orthopaedic Service",69342,18182
"South West",2022-05-01,2022,"May","Urology Service",17394,4243
"East of England",2022-06-01,2022,"Jun","Cardiology Service",19126,1331
"East of England",2022-06-01,2022,"Jun","Cardiothoracic Surgery Service",872,88
"East of England",2022-06-01,2022,"Jun","Dermatology Service",24684,3734
"East of England",2022-06-01,2022,"Jun","Ear Nose and Throat Service",39873,7962
"East of England",2022-06-01,2022,"Jun","Elderly Medicine Service",574,22
"East of England",2022-06-01,2022,"Jun","Gastroenterology Service",20007,2278
"East of England",2022-06-01,2022,"Jun","General Internal Medicine Service",2194,159
"East of England",2022-06-01,2022,"Jun","General Surgery Service",38539,7284
"East of England",2022-06-01,2022,"Jun","Gynaecology Service",34694,7071
"East of England",2022-06-01,2022,"Jun","Neurology Service",6829,220
"East of England",2022-06-01,2022,"Jun","Neurosurgical Service",996,230
"East of England",2022-06-01,2022,"Jun","Ophthalmology Service",48086,6964
"East of England",2022-06-01,2022,"Jun","Oral Surgery Service",17713,2955
"East of England",2022-06-01,2022,"Jun","Other - Medical Services",20443,2319
"East of England",2022-06-01,2022,"Jun","Other - Mental Health Services",52,1
"East of England",2022-06-01,2022,"Jun","Other - Other Services",10497,1895
"East of England",2022-06-01,2022,"Jun","Other - Paediatric Services",16561,2585
"East of England",2022-06-01,2022,"Jun","Other - Surgical Services",12655,1862
"East of England",2022-06-01,2022,"Jun","Plastic Surgery Service",10227,1930
"East of England",2022-06-01,2022,"Jun","Respiratory Medicine Service",8583,173
"East of England",2022-06-01,2022,"Jun","Rheumatology Service",6594,722
"East of England",2022-06-01,2022,"Jun","Total",439522,73070
"East of England",2022-06-01,2022,"Jun","Trauma and Orthopaedic Service",70306,16322
"East of England",2022-06-01,2022,"Jun","Urology Service",29417,4963
"London",2022-06-01,2022,"Jun","Cardiology Service",21243,1316
"London",2022-06-01,2022,"Jun","Cardiothoracic Surgery Service",1413,114
"London",2022-06-01,2022,"Jun","Dermatology Service",21496,1215
"London",2022-06-01,2022,"Jun","Ear Nose and Throat Service",42780,5794
"London",2022-06-01,2022,"Jun","Elderly Medicine Service",579,5
"London",2022-06-01,2022,"Jun","Gastroenterology Service",16784,749
"London",2022-06-01,2022,"Jun","General Internal Medicine Service",1693,73
"London",2022-06-01,2022,"Jun","General Surgery Service",36965,5158
"London",2022-06-01,2022,"Jun","Gynaecology Service",40008,4112
"London",2022-06-01,2022,"Jun","Neurology Service",16003,450
"London",2022-06-01,2022,"Jun","Neurosurgical Service",9672,1317
"London",2022-06-01,2022,"Jun","Ophthalmology Service",38261,1463
