"nhs_region20_name","date","year","month","treatment","waits_over_18_weeks","waits_over_52_weeks"
"North East and Yorkshire",2022-05-01,2022,"May","Neurosurgical Service",4529,887
"North East and Yorkshire",2022-05-01,2022,"May","Ophthalmology Service",37106,3082
"North East and Yorkshire",2022-05-01,2022,"May","Oral Surgery Service",23929,3062
"North East and Yorkshire",2022-05-01,2022,"May","Other - Medical Services",18957,879
"North East and Yorkshire",2022-05-01,2022,"May","Other - Mental Health Services",285,2
"North East and Yorkshire",2022-05-01,2022,"May","Other - Other Services",9432,875
"North East and Yorkshire",2022-05-01,2022,"May","Other - Paediatric Services",22803,2811
"North East and Yorkshire",2022-05-01,2022,"May","Other - Surgical Services",24887,4445
"North East and Yorkshire",2022-05-01,2022,"May","Plastic Surgery Service",13245,2554
"North East and Yorkshire",2022-05-01,2022,"May","Respiratory Medicine Service",6569,287
"North East and Yorkshire",2022-05-01,2022,"May","Rheumatology Service",5216,130
"North East and Yorkshire",2022-05-01,2022,"May","Total",423819,55305
"North East and Yorkshire",2022-05-01,2022,"May","Trauma and Orthopaedic Service",68635,11305
"North East and Yorkshire",2022-05-01,2022,"May","Urology Service",25013,3927
"North West",2022-05-01,2022,"May","Cardiology Service",17247,741
"North West",2022-05-01,2022,"May","Cardiothoracic Surgery Service",1577,246
"North West",2022-05-01,2022,"May","Dermatology Service",20945,3126
"North West",2022-05-01,2022,"May","Ear Nose and Throat Service",48601,11454
"North West",2022-05-01,2022,"May","Elderly Medicine Service",880,12
"North West",2022-05-01,2022,"May","Gastroenterology Service",31999,4712
"North West",2022-05-01,2022,"May","General Internal Medicine Service",3265,630
"North West",2022-05-01,2022,"May","General Surgery Service",47172,11724
"North West",2022-05-01,2022,"May","Gynaecology Service",53179,11804
"North West",2022-05-01,2022,"May","Neurology Service",15150,2229
"North West",2022-05-01,2022,"May","Neurosurgical Service",11335,2054
"North West",2022-05-01,2022,"May","Ophthalmology Service",41240,4816
"North West",2022-05-01,2022,"May","Oral Surgery Service",31715,8424
"North West",2022-05-01,2022,"May","Other - Medical Services",22034,1288
"North West",2022-05-01,2022,"May","Other - Mental Health Services",104,6
"North West",2022-05-01,2022,"May","Other - Other Services",3725,247
"North West",2022-05-01,2022,"May","Other - Paediatric Services",34536,4157
"North West",2022-05-01,2022,"May","Other - Surgical Services",37147,7850
"North West",2022-05-01,2022,"May","Plastic Surgery Service",15934,4483
"North West",2022-05-01,2022,"May","Respiratory Medicine Service",7341,201
"North West",2022-05-01,2022,"May","Rheumatology Service",6740,348
"North West",2022-05-01,2022,"May","Total",557190,101934
"North West",2022-05-01,2022,"May","Trauma and Orthopaedic Service",72443,14184
"North West",2022-05-01,2022,"May","Urology Service",32881,7198
"South East",2022-05-01,2022,"May","Cardiology Service",13144,333
"South East",2022-05-01,2022,"May","Cardiothoracic Surgery Service",496,56
"South East",2022-05-01,2022,"May","Dermatology Service",13511,529
"South East",2022-05-01,2022,"May","Ear Nose and Throat Service",37389,5444
"South East",2022-05-01,2022,"May","Elderly Medicine Service",637,10
"South East",2022-05-01,2022,"May","Gastroenterology Service",23315,1653
"South East",2022-05-01,2022,"May","General Internal Medicine Service",1381,11
"South East",2022-05-01,2022,"May","General Surgery Service",36336,6336
"South East",2022-05-01,2022,"May","Gynaecology Service",36703,5358
"South East",2022-05-01,2022,"May","Neurology Service",11417,535
"South East",2022-05-01,2022,"May","Neurosurgical Service",2030,531
"South East",2022-05-01,2022,"May","Ophthalmology Service",40852,3407
"South East",2022-05-01,2022,"May","Oral Surgery Service",17802,1980
"South East",2022-05-01,2022,"May","Other - Medical Services",17826,1369
"South East",2022-05-01,2022,"May","Other - Mental Health Services",300,24
"South East",2022-05-01,2022,"May","Other - Other Services",5973,472
"South East",2022-05-01,2022,"May","Other - Paediatric Services",13538,1243
"South East",2022-05-01,2022,"May","Other - Surgical Services",24751,4137
"South East",2022-05-01,2022,"May","Plastic Surgery Service",7560,1222
"South East",2022-05-01,2022,"May","Respiratory Medicine Service",5724,217
"South East",2022-05-01,2022,"May","Rheumatology Service",5282,100
"South East",2022-05-01,2022,"May","Total",414986,49977
"South East",2022-05-01,2022,"May","Trauma and Orthopaedic Service",70947,10270
"South East",2022-05-01,2022,"May","Urology Service",28072,4740
"South West",2022-05-01,2022,"May","Cardiology Service",17026,1936
"South West",2022-05-01,2022,"May","Cardiothoracic Surgery Service",879,201
"South West",2022-05-01,2022,"May","Dermatology Service",14578,1335
"South West",2022-05-01,2022,"May","Ear Nose and Throat Service",29230,5137
"South West",2022-05-01,2022,"May","Elderly Medicine Service",548,19
"South West",2022-05-01,2022,"May","Gastroenterology Service",17225,1915
"South West",2022-05-01,2022,"May","General Internal Medicine Service",1739,139
"South West",2022-05-01,2022,"May","General Surgery Service",15231,3412
"South West",2022-05-01,2022,"May","Gynaecology Service",24128,4073
"South West",2022-05-01,2022,"May","Neurology Service",9016,1020
"South West",2022-05-01,2022,"May","Neurosurgical Service",3037,1315
"South West",2022-05-01,2022,"May","Ophthalmology Service",42762,5679
"South West",2022-05-01,2022,"May","Oral Surgery Service",26226,4783
"South West",2022-05-01,2022,"May","Other - Medical Services",15739,1710
"South West",2022-05-01,2022,"May","Other - Mental Health Services",16,0
"South West",2022-05-01,2022,"May","Other - Other Services",4198,265
"South West",2022-05-01,2022,"May","Other - Paediatric Services",14491,2756
"South West",2022-05-01,2022,"May","Other - Surgical Services",31744,8270
"South West",2022-05-01,2022,"May","Plastic Surgery Service",5903,1153
"South West",2022-05-01,2022,"May","Respiratory Medicine Service",5316,639
"South West",2022-05-01,2022,"May","Rheumatology Service",4035,402
"South West",2022-05-01,2022,"May","Total",369803,68584
"South West",2022-05-01,2022,"May","Trauma and Orthopaedic Service",69342,18182
"South West",2022-05-01,2022,"May","Urology Service",17394,4243
"East of England",2022-06-01,2022,"Jun","Cardiology Service",19126,1331
"East of England",2022-06-01,2022,"Jun","Cardiothoracic Surgery Service",872,88
"East of England",2022-06-01,2022,"Jun","Dermatology Service",24684,3734
"East of England",2022-06-01,2022,"Jun","Ear Nose and Throat Service",39873,7962
"East of England",2022-06-01,2022,"Jun","Elderly Medicine Service",574,22
"East of England",2022-06-01,2022,"Jun","Gastroenterology Service",20007,2278
"East of England",2022-06-01,2022,"Jun","General Internal Medicine Service",2194,159
"East of England",2022-06-01,2022,"Jun","General Surgery Service",38539,7284
"East of England",2022-06-01,2022,"Jun","Gynaecology Service",34694,7071
"East of England",2022-06-01,2022,"Jun","Neurology Service",6829,220
"East of England",2022-06-01,2022,"Jun","Neurosurgical Service",996,230
"East of England",2022-06-01,2022,"Jun","Ophthalmology Service",48086,6964
"East of England",2022-06-01,2022,"Jun","Oral Surgery Service",17713,2955
"East of England",2022-06-01,2022,"Jun","Other - Medical Services",20443,2319
"East of England",2022-06-01,2022,"Jun","Other - Mental Health Services",52,1
"East of England",2022-06-01,2022,"Jun","Other - Other Services",10497,1895
"East of England",2022-06-01,2022,"Jun","Other - Paediatric Services",16561,2585
"East of England",2022-06-01,2022,"Jun","Other - Surgical Services",12655,1862
"East of England",2022-06-01,2022,"Jun","Plastic Surgery Service",10227,1930
"East of England",2022-06-01,2022,"Jun","Respiratory Medicine Service",8583,173
"East of England",2022-06-01,2022,"Jun","Rheumatology Service",6594,722
"East of England",2022-06-01,2022,"Jun","Total",439522,73070
"East of England",2022-06-01,2022,"Jun","Trauma and Orthopaedic Service",70306,16322
"East of England",2022-06-01,2022,"Jun","Urology Service",29417,4963
"London",2022-06-01,2022,"Jun","Cardiology Service",21243,1316
"London",2022-06-01,2022,"Jun","Cardiothoracic Surgery Service",1413,114
"London",2022-06-01,2022,"Jun","Dermatology Service",21496,1215
"London",2022-06-01,2022,"Jun","Ear Nose and Throat Service",42780,5794
"London",2022-06-01,2022,"Jun","Elderly Medicine Service",579,5
"London",2022-06-01,2022,"Jun","Gastroenterology Service",16784,749
"London",2022-06-01,2022,"Jun","General Internal Medicine Service",1693,73
"London",2022-06-01,2022,"Jun","General Surgery Service",36965,5158
"London",2022-06-01,2022,"Jun","Gynaecology Service",40008,4112
"London",2022-06-01,2022,"Jun","Neurology Service",16003,450
"London",2022-06-01,2022,"Jun","Neurosurgical Service",9672,1317
"London",2022-06-01,2022,"Jun","Ophthalmology Service",38261,1463
"London",2022-06-01,2022,"Jun","Oral Surgery Service",22557,1027
"London",2022-06-01,2022,"Jun","Other - Medical Services",43562,4095
"London",2022-06-01,2022,"Jun","Other - Mental Health Services",4673,92
"London",2022-06-01,2022,"Jun","Other - Other Services",8452,774
"London",2022-06-01,2022,"Jun","Other - Paediatric Services",34820,2954
"London",2022-06-01,2022,"Jun","Other - Surgical Services",37813,5434
"London",2022-06-01,2022,"Jun","Plastic Surgery Service",8153,1667
"London",2022-06-01,2022,"Jun","Respiratory Medicine Service",9515,438
"London",2022-06-01,2022,"Jun","Rheumatology Service",7746,714
"London",2022-06-01,2022,"Jun","Total",506461,48212
"London",2022-06-01,2022,"Jun","Trauma and Orthopaedic Service",53219,5885
"London",2022-06-01,2022,"Jun","Urology Service",29054,3366
"Midlands",2022-06-01,2022,"Jun","Cardiology Service",23252,1587
"Midlands",2022-06-01,2022,"Jun","Cardiothoracic Surgery Service",1463,320
"Midlands",2022-06-01,2022,"Jun","Dermatology Service",33280,6204
"Midlands",2022-06-01,2022,"Jun","Ear Nose and Throat Service",70096,17323
"Midlands",2022-06-01,2022,"Jun","Elderly Medicine Service",647,12
"Midlands",2022-06-01,2022,"Jun","Gastroenterology Service",42853,7862
"Midlands",2022-06-01,2022,"Jun","General Internal Medicine Service",3218,187
"Midlands",2022-06-01,2022,"Jun","General Surgery Service",62893,17106
"Midlands",2022-06-01,2022,"Jun","Gynaecology Service",59495,12712
"Midlands",2022-06-01,2022,"Jun","Neurology Service",19143,3099
"Midlands",2022-06-01,2022,"Jun","Neurosurgical Service",3642,592
"Midlands",2022-06-01,2022,"Jun","Ophthalmology Service",71292,12991
"Midlands",2022-06-01,2022,"Jun","Oral Surgery Service",33918,7276
"Midlands",2022-06-01,2022,"Jun","Other - Medical Services",33603,2693
"Midlands",2022-06-01,2022,"Jun","Other - Mental Health Services",67,3
"Midlands",2022-06-01,2022,"Jun","Other - Other Services",5785,531
"Midlands",2022-06-01,2022,"Jun","Other - Paediatric Services",32960,5630
"Midlands",2022-06-01,2022,"Jun","Other - Surgical Services",34611,8409
"Midlands",2022-06-01,2022,"Jun","Plastic Surgery Service",8234,2232
"Midlands",2022-06-01,2022,"Jun","Respiratory Medicine Service",12589,1314
"Midlands",2022-06-01,2022,"Jun","Rheumatology Service",11709,829
"Midlands",2022-06-01,2022,"Jun","Total",733071,147847
"Midlands",2022-06-01,2022,"Jun","Trauma and Orthopaedic Service",122242,27619
"Midlands",2022-06-01,2022,"Jun","Urology Service",46079,11316
"North East and Yorkshire",2022-06-01,2022,"Jun","Cardiology Service",12930,693
"North East and Yorkshire",2022-06-01,2022,"Jun","Cardiothoracic Surgery Service",952,121
"North East and Yorkshire",2022-06-01,2022,"Jun","Dermatology Service",19852,2567
"North East and Yorkshire",2022-06-01,2022,"Jun","Ear Nose and Throat Service",36266,4825
"North East and Yorkshire",2022-06-01,2022,"Jun","Elderly Medicine Service",759,46
"North East and Yorkshire",2022-06-01,2022,"Jun","Gastroenterology Service",13210,666
"North East and Yorkshire",2022-06-01,2022,"Jun","General Internal Medicine Service",3378,88
"North East and Yorkshire",2022-06-01,2022,"Jun","General Surgery Service",38550,7101
"North East and Yorkshire",2022-06-01,2022,"Jun","Gynaecology Service",35299,5010
"North East and Yorkshire",2022-06-01,2022,"Jun","Neurology Service",9915,682
"North East and Yorkshire",2022-06-01,2022,"Jun","Neurosurgical Service",4701,887
"North East and Yorkshire",2022-06-01,2022,"Jun","Ophthalmology Service",38423,3154
"North East and Yorkshire",2022-06-01,2022,"Jun","Oral Surgery Service",25308,3385
"North East and Yorkshire",2022-06-01,2022,"Jun","Other - Medical Services",20460,1063
"North East and Yorkshire",2022-06-01,2022,"Jun","Other - Mental Health Services",318,1
"North East and Yorkshire",2022-06-01,2022,"Jun","Other - Other Services",10093,932
"North East and Yorkshire",2022-06-01,2022,"Jun","Other - Paediatric Services",24778,2926
"North East and Yorkshire",2022-06-01,2022,"Jun","Other - Surgical Services",25899,4786
"North East and Yorkshire",2022-06-01,2022,"Jun","Plastic Surgery Service",13240,2586
"North East and Yorkshire",2022-06-01,2022,"Jun","Respiratory Medicine Service",7164,285
"North East and Yorkshire",2022-06-01,2022,"Jun","Rheumatology Service",5416,133
"North East and Yorkshire",2022-06-01,2022,"Jun","Total",443520,57288
"North East and Yorkshire",2022-06-01,2022,"Jun","Trauma and Orthopaedic Service",70656,11467
"North East and Yorkshire",2022-06-01,2022,"Jun","Urology Service",25953,3884
"North West",2022-06-01,2022,"Jun","Cardiology Service",18771,903
"North West",2022-06-01,2022,"Jun","Cardiothoracic Surgery Service",1563,241
"North West",2022-06-01,2022,"Jun","Dermatology Service",22005,4031
"North West",2022-06-01,2022,"Jun","Ear Nose and Throat Service",50290,12036
"North West",2022-06-01,2022,"Jun","Elderly Medicine Service",777,14
"North West",2022-06-01,2022,"Jun","Gastroenterology Service",33535,4944
"North West",2022-06-01,2022,"Jun","General Internal Medicine Service",2953,516
"North West",2022-06-01,2022,"Jun","General Surgery Service",45183,11635
"North West",2022-06-01,2022,"Jun","Gynaecology Service",55968,13109
"North West",2022-06-01,2022,"Jun","Neurology Service",15891,3034
"North West",2022-06-01,2022,"Jun","Neurosurgical Service",11345,2184
"North West",2022-06-01,2022,"Jun","Ophthalmology Service",43031,4924
"North West",2022-06-01,2022,"Jun","Oral Surgery Service",33029,8937
"North West",2022-06-01,2022,"Jun","Other - Medical Services",24458,1400
"North West",2022-06-01,2022,"Jun","Other - Mental Health Services",115,5
"North West",2022-06-01,2022,"Jun","Other - Other Services",2938,211
"North West",2022-06-01,2022,"Jun","Other - Paediatric Services",36882,4334
"North West",2022-06-01,2022,"Jun","Other - Surgical Services",40386,7903
"North West",2022-06-01,2022,"Jun","Plastic Surgery Service",15988,4488
"North West",2022-06-01,2022,"Jun","Respiratory Medicine Service",8346,221
"North West",2022-06-01,2022,"Jun","Rheumatology Service",7101,466
"North West",2022-06-01,2022,"Jun","Total",578288,107438
"North West",2022-06-01,2022,"Jun","Trauma and Orthopaedic Service",73768,14476
"North West",2022-06-01,2022,"Jun","Urology Service",33965,7426
"South East",2022-06-01,2022,"Jun","Cardiology Service",14925,431
"South East",2022-06-01,2022,"Jun","Cardiothoracic Surgery Service",513,51
"South East",2022-06-01,2022,"Jun","Dermatology Service",13928,737
"South East",2022-06-01,2022,"Jun","Ear Nose and Throat Service",39795,5485
"South East",2022-06-01,2022,"Jun","Elderly Medicine Service",582,15
"South East",2022-06-01,2022,"Jun","Gastroenterology Service",23540,1931
"South East",2022-06-01,2022,"Jun","General Internal Medicine Service",2136,23
"South East",2022-06-01,2022,"Jun","General Surgery Service",36292,6262
"South East",2022-06-01,2022,"Jun","Gynaecology Service",38000,5381
"South East",2022-06-01,2022,"Jun","Neurology Service",12176,659
"South East",2022-06-01,2022,"Jun","Neurosurgical Service",2134,540
"South East",2022-06-01,2022,"Jun","Ophthalmology Service",42177,3435
"South East",2022-06-01,2022,"Jun","Oral Surgery Service",18466,2036
"South East",2022-06-01,2022,"Jun","Other - Medical Services",18940,1540
"South East",2022-06-01,2022,"Jun","Other - Mental Health Services",326,35
"South East",2022-06-01,2022,"Jun","Other - Other Services",6661,513
"South East",2022-06-01,2022,"Jun","Other - Paediatric Services",14970,1316
